regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,4,0.5,4.0,64,2048,2048,8192,5120,1093.398,1526.496,1192.439,0.2287
mixed,8,4,0.5,4.0,64,2048,8192,32768,20480,3258.754,4994.785,4638.94,0.795
mixed,8,4,0.5,4.0,64,8192,128,512,320,1194.745,1198.614,1198.168,0.8847
mixed,8,4,0.5,4.0,64,8192,512,2048,1280,1199.96,1199.736,1199.544,
mixed,8,4,0.5,4.0,64,8192,2048,8192,5120,1506.813,2370.095,1201.751,-0.3534
mixed,8,4,0.5,4.0,64,8192,8192,32768,20480,4123.953,5858.675,4639.93,0.2974
mixed,8,4,0.5,4.0,64,20480,128,512,320,2914.809,2908.537,2907.16,
mixed,8,4,0.5,4.0,64,20480,512,2048,1280,2909.401,2910.17,2909.403,0.0026
mixed,8,4,0.5,4.0,64,20480,2048,8192,5120,2912.697,2918.169,2911.545,-0.2105
mixed,8,4,0.5,4.0,64,20480,8192,32768,20480,5823.794,7782.874,4648.541,-0.5999
mixed,8,4,0.5,4.0,256,0,128,512,320,146.051,197.508,163.908,0.347
mixed,8,4,0.5,4.0,256,0,512,2048,1280,303.878,411.113,390.216,0.8051
mixed,8,4,0.5,4.0,256,0,2048,8192,5120,837.425,1263.0,1237.496,0.9401
mixed,8,4,0.5,4.0,256,0,8192,32768,20480,2963.835,4678.138,4650.781,0.984
mixed,8,4,0.5,4.0,256,512,128,512,320,206.371,238.915,209.859,0.1072
mixed,8,4,0.5,4.0,256,512,512,2048,1280,430.153,555.306,434.375,0.0337
mixed,8,4,0.5,4.0,256,512,2048,8192,5120,989.396,1423.293,1313.562,0.7471
mixed,8,4,0.5,4.0,256,512,8192,32768,20480,3159.262,4893.856,4724.156,0.9022
mixed,8,4,0.5,4.0,256,2048,128,512,320,417.737,451.337,404.84,-0.3838
mixed,8,4,0.5,4.0,256,2048,512,2048,1280,560.042,667.692,528.459,-0.2934
mixed,8,4,0.5,4.0,256,2048,2048,8192,5120,1411.1,1843.302,1526.365,0.2667
mixed,8,4,0.5,4.0,256,2048,8192,32768,20480,3581.864,5312.84,4985.123,0.8107
mixed,8,4,0.5,4.0,256,8192,128,512,320,1270.363,1304.604,1258.201,-0.3552
mixed,8,4,0.5,4.0,256,8192,512,2048,1280,1405.755,1517.757,1311.161,-0.8446
mixed,8,4,0.5,4.0,256,8192,2048,8192,5120,1948.868,2382.095,1830.18,-0.274
mixed,8,4,0.5,4.0,256,8192,8192,32768,20480,5258.278,6993.451,5834.261,0.3319
mixed,8,4,0.5,4.0,256,20480,128,512,320,2977.051,3006.011,2966.877,-0.3513
mixed,8,4,0.5,4.0,256,20480,512,2048,1280,3120.86,3227.231,3016.732,-0.9789
mixed,8,4,0.5,4.0,256,20480,2048,8192,5120,3668.616,4098.001,3242.752,-0.9918
mixed,8,4,0.5,4.0,256,20480,8192,32768,20480,5835.219,9284.148,7009.897,0.3406
mixed,8,4,0.5,4.0,1024,0,128,512,320,392.936,417.737,396.296,0.1355
mixed,8,4,0.5,4.0,1024,0,512,2048,1280,564.045,726.381,646.925,0.5105
mixed,8,4,0.5,4.0,1024,0,2048,8192,5120,1337.626,1776.994,1589.278,0.5728
mixed,8,4,0.5,4.0,1024,0,8192,32768,20480,3529.797,5276.294,5180.261,0.945
mixed,8,4,0.5,4.0,1024,512,128,512,320,560.586,593.386,577.135,0.5045
mixed,8,4,0.5,4.0,1024,512,512,2048,1280,682.414,868.435,769.743,0.4695
mixed,8,4,0.5,4.0,1024,512,2048,8192,5120,1563.23,2141.77,1781.123,0.3766
mixed,8,4,0.5,4.0,1024,512,8192,32768,20480,3894.092,5650.639,5516.331,0.9235
mixed,8,4,0.5,4.0,1024,2048,128,512,320,1017.685,1082.325,1024.019,0.098
mixed,8,4,0.5,4.0,1024,2048,512,2048,1280,1193.717,1227.479,1208.022,0.4237
mixed,8,4,0.5,4.0,1024,2048,2048,8192,5120,1941.156,2650.611,2310.479,0.5206
mixed,8,4,0.5,4.0,1024,2048,8192,32768,20480,4963.393,6719.11,6222.617,0.7172
mixed,8,4,0.5,4.0,1024,8192,128,512,320,2689.556,2755.864,2695.958,0.0965
mixed,8,4,0.5,4.0,1024,8192,512,2048,1280,2969.338,3198.269,2955.994,-0.0583
mixed,8,4,0.5,4.0,1024,8192,2048,8192,5120,3711.848,3755.435,3734.057,0.5095
mixed,8,4,0.5,4.0,1024,8192,8192,32768,20480,7091.884,9481.563,8309.572,0.5096
mixed,8,4,0.5,4.0,1024,20480,128,512,320,6062.358,6127.767,6069.173,0.1042
mixed,8,4,0.5,4.0,1024,20480,512,2048,1280,6336.699,6558.272,6328.285,-0.038
mixed,8,4,0.5,4.0,1024,20480,2048,8192,5120,7431.729,8304.773,7431.057,-0.0008
mixed,8,4,0.5,4.0,1024,20480,8192,32768,20480,8818.988,12330.193,10486.668,0.475
mixed,8,4,0.5,4.0,4096,0,128,512,320,2904.728,2937.721,2911.129,0.194
mixed,8,4,0.5,4.0,4096,0,512,2048,1280,3017.276,3133.055,3033.021,0.136
mixed,8,4,0.5,4.0,4096,0,2048,8192,5120,3741.546,4459.64,4105.617,0.507
mixed,8,4,0.5,4.0,4096,0,8192,32768,20480,7253.519,10110.275,8450.47,0.419
mixed,8,4,0.5,4.0,4096,512,128,512,320,3461.57,3498.435,3473.284,0.3178
mixed,8,4,0.5,4.0,4096,512,512,2048,1280,3584.456,3679.563,3584.805,0.0037
mixed,8,4,0.5,4.0,4096,512,2048,8192,5120,4249.588,5002.947,4607.963,0.4757
mixed,8,4,0.5,4.0,4096,512,8192,32768,20480,7763.607,10640.849,9138.228,0.4778
mixed,8,4,0.5,4.0,4096,2048,128,512,320,5171.363,5199.431,5178.374,0.2498
mixed,8,4,0.5,4.0,4096,2048,512,2048,1280,5275.079,5347.914,5277.286,0.0303
mixed,8,4,0.5,4.0,4096,2048,2048,8192,5120,5747.696,6499.937,6098.04,0.4657
mixed,8,4,0.5,4.0,4096,2048,8192,32768,20480,9451.894,12193.806,10898.805,0.5277
mixed,8,4,0.5,4.0,4096,8192,128,512,320,11999.882,12044.234,11995.823,-0.0915
mixed,8,4,0.5,4.0,4096,8192,512,2048,1280,12122.893,12211.249,12130.925,0.0909
mixed,8,4,0.5,4.0,4096,8192,2048,8192,5120,12418.774,12643.125,12440.497,0.0968
mixed,8,4,0.5,4.0,4096,8192,8192,32768,20480,15892.66,18552.137,17127.119,0.4642
mixed,8,4,0.5,4.0,4096,20480,128,512,320,25426.065,25443.217,25390.192,-2.0915
mixed,8,4,0.5,4.0,4096,20480,512,2048,1280,25560.054,25710.113,25557.759,-0.0153
mixed,8,4,0.5,4.0,4096,20480,2048,8192,5120,26179.14,26275.781,26209.025,0.3092
mixed,8,4,0.5,4.0,4096,20480,8192,32768,20480,27707.103,30867.74,29450.851,0.5517
mixed,8,4,0.5,4.0,16384,0,128,512,320,36521.356,35912.087,35897.211,
mixed,8,4,0.5,4.0,16384,0,512,2048,1280,31929.933,32026.551,31923.066,-0.0711
mixed,8,4,0.5,4.0,16384,0,2048,8192,5120,32351.613,32651.518,32327.387,-0.0808
mixed,8,4,0.5,4.0,16384,0,8192,32768,20480,34946.089,37649.091,36291.52,0.4978
mixed,8,4,0.5,4.0,16384,512,128,512,320,33701.774,33725.359,33710.931,0.3883
mixed,8,4,0.5,4.0,16384,512,512,2048,1280,33800.089,33892.374,33798.417,-0.0181
mixed,8,4,0.5,4.0,16384,512,2048,8192,5120,34214.755,34506.719,34216.064,0.0045
mixed,8,4,0.5,4.0,16384,512,8192,32768,20480,36897.812,39448.01,38059.091,0.4554
mixed,8,4,0.5,4.0,16384,2048,128,512,320,39326.054,39325.117,39433.476,
mixed,8,4,0.5,4.0,16384,2048,512,2048,1280,39737.811,39710.131,39439.142,
mixed,8,4,0.5,4.0,16384,2048,2048,8192,5120,39983.705,40664.157,40124.6,0.2071
mixed,8,4,0.5,4.0,16384,2048,8192,32768,20480,42502.688,45445.755,43938.18,0.4878
mixed,8,4,0.5,4.0,16384,8192,128,512,320,62445.799,62698.385,62582.853,0.5426
mixed,8,4,0.5,4.0,16384,8192,512,2048,1280,62766.353,62873.687,62708.618,-0.5379
mixed,8,4,0.5,4.0,16384,8192,2048,8192,5120,63177.476,63380.704,63234.555,0.2809
mixed,8,4,0.5,4.0,16384,8192,8192,32768,20480,64954.271,67874.013,66213.141,0.4312
mixed,8,4,0.5,4.0,16384,20480,128,512,320,109403.473,109340.566,108872.227,
mixed,8,4,0.5,4.0,16384,20480,512,2048,1280,108810.798,109095.213,109277.774,1.6419
mixed,8,4,0.5,4.0,16384,20480,2048,8192,5120,109566.609,110029.687,109382.581,-0.3974
mixed,8,4,0.5,4.0,16384,20480,8192,32768,20480,111305.442,112987.127,111408.393,0.0612
mixed,8,4,0.5,4.0,32768,0,128,512,320,125259.28,125052.239,125069.262,
mixed,8,4,0.5,4.0,32768,0,512,2048,1280,125450.236,125686.852,125044.499,-1.7147
mixed,8,4,0.5,4.0,32768,0,2048,8192,5120,125794.558,126106.2,125537.391,-0.8252
mixed,8,4,0.5,4.0,32768,0,8192,32768,20480,127535.683,129627.63,128395.032,0.4108
mixed,8,4,0.5,4.0,32768,512,128,512,320,129331.995,129079.516,129071.66,
mixed,8,4,0.5,4.0,32768,512,512,2048,1280,128996.944,129282.908,129318.237,1.1235
mixed,8,4,0.5,4.0,32768,512,2048,8192,5120,129715.399,129904.559,129812.037,0.5109
mixed,8,4,0.5,4.0,32768,512,8192,32768,20480,131434.605,133624.395,131659.187,0.1026
mixed,8,4,0.5,4.0,32768,2048,128,512,320,140505.216,140984.843,140977.229,0.9841
mixed,8,4,0.5,4.0,32768,2048,512,2048,1280,141181.625,140943.375,140612.762,
mixed,8,4,0.5,4.0,32768,2048,2048,8192,5120,140633.924,141768.594,140615.941,-0.0158
mixed,8,4,0.5,4.0,32768,2048,8192,32768,20480,143345.937,145386.056,143641.051,0.1447
pure,8,6,0.75,4.0,0,0,128,512,416,98.372,121.732,112.642,0.6109
pure,8,6,0.75,4.0,0,0,512,2048,1664,220.324,257.478,251.494,0.8389
pure,8,6,0.75,4.0,0,0,2048,8192,6656,599.243,715.534,696.047,0.8324
pure,8,6,0.75,4.0,0,0,8192,32768,26624,2066.153,2520.722,2470.449,0.8894
mixed,8,6,0.75,4.0,16,0,128,512,416,125.027,141.891,140.899,0.9412
mixed,8,6,0.75,4.0,16,0,512,2048,1664,302.535,354.278,355.494,1.0235
mixed,8,6,0.75,4.0,16,0,2048,8192,6656,996.147,1209.272,1208.472,0.9962
mixed,8,6,0.75,4.0,16,0,8192,32768,26624,3787.308,4650.141,4651.615,1.0017
mixed,8,6,0.75,4.0,16,512,128,512,416,177.475,211.396,162.756,-0.4339
mixed,8,6,0.75,4.0,16,512,512,2048,1664,381.64,435.369,430.25,0.9047
mixed,8,6,0.75,4.0,16,512,2048,8192,6656,1088.278,1302.747,1290.619,0.9435
mixed,8,6,0.75,4.0,16,512,8192,32768,26624,3906.64,4774.048,4738.432,0.9589
mixed,8,6,0.75,4.0,16,2048,128,512,416,328.358,330.631,329.575,0.5354
mixed,8,6,0.75,4.0,16,2048,512,2048,1664,534.539,643.149,431.049,-0.9529
mixed,8,6,0.75,4.0,16,2048,2048,8192,6656,1308.666,1527.616,1513.117,0.9338
mixed,8,6,0.75,4.0,16,2048,8192,32768,26624,4120.532,4994.278,4973.604,0.9763
mixed,8,6,0.75,4.0,16,8192,128,512,416,1190.681,1192.6,1192.759,1.0829
mixed,8,6,0.75,4.0,16,8192,512,2048,1664,1196.535,1196.76,1197.976,6.4044
mixed,8,6,0.75,4.0,16,8192,2048,8192,6656,1940.968,2373.167,1513.279,-0.9896
mixed,8,6,0.75,4.0,16,8192,8192,32768,26624,4988.227,5850.901,5845.492,0.9937
mixed,8,6,0.75,4.0,16,20480,128,512,416,2914.682,2916.924,2913.115,-0.6989
mixed,8,6,0.75,4.0,16,20480,512,2048,1664,2916.377,2916.731,2919.548,8.9576
mixed,8,6,0.75,4.0,16,20480,2048,8192,6656,2922.94,2921.467,2910.332,
mixed,8,6,0.75,4.0,16,20480,8192,32768,26624,6710.439,7575.129,5842.357,-1.0039
mixed,8,6,0.75,4.0,64,0,128,512,416,131.011,144.035,143.681,0.9728
mixed,8,6,0.75,4.0,64,0,512,2048,1664,305.254,359.719,359.431,0.9947
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,1002.005,1217.239,1213.754,0.9838
mixed,8,6,0.75,4.0,64,0,8192,32768,26624,3793.195,4652.03,4644.765,0.9915
mixed,8,6,0.75,4.0,64,512,128,512,416,179.652,212.582,164.131,-0.4713
mixed,8,6,0.75,4.0,64,512,512,2048,1664,386.761,443.306,431.24,0.7866
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,1092.949,1312.122,1303.45,0.9604
mixed,8,6,0.75,4.0,64,512,8192,32768,26624,3907.854,4773.885,4752.254,0.975
mixed,8,6,0.75,4.0,64,2048,128,512,416,331.911,336.357,335.112,0.72
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,536.811,642.925,431.881,-0.9888
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,1309.852,1527.902,1514.654,0.9392
mixed,8,6,0.75,4.0,64,2048,8192,32768,26624,4127.763,4994.371,4983.426,0.9874
mixed,8,6,0.75,4.0,64,8192,128,512,416,1193.945,1197.815,1197.208,0.8432
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,1198.934,1198.904,1199.96,
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,1941.51,2371.342,1510.717,-1.0022
mixed,8,6,0.75,4.0,64,8192,8192,32768,26624,4987.748,5853.811,5834.837,0.9781
mixed,8,6,0.75,4.0,64,20480,128,512,416,2901.403,2905.273,2922.587,5.4739
mixed,8,6,0.75,4.0,64,20480,512,2048,1664,2922.585,2922.973,2922.299,-0.7371
mixed,8,6,0.75,4.0,64,20480,2048,8192,6656,2924.633,2925.659,2924.825,0.1871
mixed,8,6,0.75,4.0,64,20480,8192,32768,26624,6713.797,7586.422,5836.594,-1.0052
mixed,8,6,0.75,4.0,256,0,128,512,416,178.915,198.34,167.459,-0.5898
mixed,8,6,0.75,4.0,256,0,512,2048,1664,356.455,410.793,398.473,0.7733
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,1048.821,1264.056,1248.185,0.9263
mixed,8,6,0.75,4.0,256,0,8192,32768,26624,3807.694,4682.653,4664.701,0.9795
mixed,8,6,0.75,4.0,256,512,128,512,416,223.14,238.756,235.78,0.8094
mixed,8,6,0.75,4.0,256,512,512,2048,1664,500.649,556.491,447.53,-0.9512
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,1206.87,1425.308,1401.724,0.892
mixed,8,6,0.75,4.0,256,512,8192,32768,26624,4025.809,4892.256,4852.895,0.9546
mixed,8,6,0.75,4.0,256,2048,128,512,416,436.874,451.689,446.761,0.6674
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,612.525,667.951,662.445,0.9007
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,1628.576,1842.853,1524.671,-0.4849
mixed,8,6,0.75,4.0,256,2048,8192,32768,26624,4446.742,5312.425,5300.456,0.9862
mixed,8,6,0.75,4.0,256,8192,128,512,416,1286.458,1302.489,1291.609,0.3213
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,1465.405,1510.43,1509.95,0.9893
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,2165.577,2381.135,2379.823,0.9939
mixed,8,6,0.75,4.0,256,8192,8192,32768,26624,6131.0,6998.316,5840.597,-0.3348
mixed,8,6,0.75,4.0,256,20480,128,512,416,2988.924,3000.7,3009.212,1.7228
mixed,8,6,0.75,4.0,256,20480,512,2048,1664,3169.153,3224.803,3220.352,0.92
mixed,8,6,0.75,4.0,256,20480,2048,8192,6656,3883.021,4096.978,4097.649,1.0031
mixed,8,6,0.75,4.0,256,20480,8192,32768,26624,7556.273,9280.539,7608.951,0.0306
mixed,8,6,0.75,4.0,1024,0,128,512,416,406.601,418.57,408.552,0.163
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,644.27,727.661,687.405,0.5173
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,1562.014,1773.858,1657.473,0.4506
mixed,8,6,0.75,4.0,1024,0,8192,32768,26624,4395.318,5281.639,5226.507,0.9378
mixed,8,6,0.75,4.0,1024,512,128,512,416,575.34,591.979,584.75,0.5655
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,769.713,866.576,824.816,0.5689
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,1922.503,2144.266,1887.333,-0.1586
mixed,8,6,0.75,4.0,1024,512,8192,32768,26624,4769.82,5643.441,5582.0,0.9297
mixed,8,6,0.75,4.0,1024,2048,128,512,416,1048.628,1080.789,1052.662,0.1254
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,1227.962,1228.506,1217.623,-19.0055
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,2345.424,2653.205,2416.88,0.2322
mixed,8,6,0.75,4.0,1024,2048,8192,32768,26624,5844.02,6716.77,6285.881,0.5063
mixed,8,6,0.75,4.0,1024,8192,128,512,416,2723.321,2756.727,2726.358,0.0909
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,3079.259,3197.6,3157.726,0.6631
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,3730.474,3750.572,3746.251,0.785
mixed,8,6,0.75,4.0,1024,8192,8192,32768,26624,8615.754,9486.682,8519.402,-0.1106
mixed,8,6,0.75,4.0,1024,20480,128,512,416,6088.669,6124.571,6096.985,0.2316
mixed,8,6,0.75,4.0,1024,20480,512,2048,1664,6445.025,6557.055,6526.052,0.7233
mixed,8,6,0.75,4.0,1024,20480,2048,8192,6656,7862.778,8303.524,8270.276,0.9246
mixed,8,6,0.75,4.0,1024,20480,8192,32768,26624,10589.716,12314.064,12286.226,0.9839
mixed,8,6,0.75,4.0,4096,0,128,512,416,2925.048,2930.747,2924.282,-0.1344
mixed,8,6,0.75,4.0,4096,0,512,2048,1664,3081.341,3131.774,3078.622,-0.0539
mixed,8,6,0.75,4.0,4096,0,2048,8192,6656,4117.744,4457.497,4278.354,0.4727
mixed,8,6,0.75,4.0,4096,0,8192,32768,26624,8689.355,10097.702,9081.233,0.2783
mixed,8,6,0.75,4.0,4096,512,128,512,416,3483.43,3493.987,3484.037,0.0575
mixed,8,6,0.75,4.0,4096,512,512,2048,1664,3620.998,3680.777,3630.855,0.1649
mixed,8,6,0.75,4.0,4096,512,2048,8192,6656,4638.588,5000.578,4806.913,0.465
mixed,8,6,0.75,4.0,4096,512,8192,32768,26624,9174.006,10629.906,9784.514,0.4193
mixed,8,6,0.75,4.0,4096,2048,128,512,416,5187.654,5200.774,5183.718,-0.3
mixed,8,6,0.75,4.0,4096,2048,512,2048,1664,5320.329,5349.414,5300.105,-0.6953
mixed,8,6,0.75,4.0,4096,2048,2048,8192,6656,6147.322,6495.649,6294.94,0.4238
mixed,8,6,0.75,4.0,4096,2048,8192,32768,26624,10786.164,12188.627,11501.507,0.5101
mixed,8,6,0.75,4.0,4096,8192,128,512,416,12026.798,12047.982,12021.803,-0.2358
mixed,8,6,0.75,4.0,4096,8192,512,2048,1664,12180.784,12209.968,12175.598,-0.1777
mixed,8,6,0.75,4.0,4096,8192,2048,8192,6656,12502.614,12647.514,12530.548,0.1928
mixed,8,6,0.75,4.0,4096,8192,8192,32768,26624,17172.53,18565.134,17812.29,0.4594
mixed,8,6,0.75,4.0,4096,20480,128,512,416,25436.856,25448.829,25456.531,1.6433
mixed,8,6,0.75,4.0,4096,20480,512,2048,1664,25661.433,25698.941,25631.352,-0.802
mixed,8,6,0.75,4.0,4096,20480,2048,8192,6656,26272.421,26238.855,26224.13,
mixed,8,6,0.75,4.0,4096,20480,8192,32768,26624,29210.372,30874.909,30251.531,0.6255
mixed,8,6,0.75,4.0,16384,0,128,512,416,36515.821,31848.793,31834.672,
mixed,8,6,0.75,4.0,16384,0,512,2048,1664,31969.849,32000.341,31972.726,0.0944
mixed,8,6,0.75,4.0,16384,0,2048,8192,6656,32512.967,32636.834,32489.401,-0.1903
mixed,8,6,0.75,4.0,16384,0,8192,32768,26624,36321.74,37645.285,36980.823,0.498
mixed,8,6,0.75,4.0,16384,512,128,512,416,33712.053,33724.986,33733.695,1.6734
mixed,8,6,0.75,4.0,16384,512,512,2048,1664,33853.856,33911.012,33846.331,-0.1317
mixed,8,6,0.75,4.0,16384,512,2048,8192,6656,34352.809,34538.985,34369.54,0.0899
mixed,8,6,0.75,4.0,16384,512,8192,32768,26624,38149.524,39429.578,38762.462,0.4788
mixed,8,6,0.75,4.0,16384,2048,128,512,416,39327.95,39516.556,39332.517,0.0242
mixed,8,6,0.75,4.0,16384,2048,512,2048,1664,39625.647,39756.718,39464.237,-1.2315
mixed,8,6,0.75,4.0,16384,2048,2048,8192,6656,39981.779,40128.858,40265.503,1.9291
mixed,8,6,0.75,4.0,16384,2048,8192,32768,26624,43760.551,45154.671,44421.073,0.4738
mixed,8,6,0.75,4.0,16384,8192,128,512,416,62105.529,62581.709,62677.608,1.2014
mixed,8,6,0.75,4.0,16384,8192,512,2048,1664,62929.759,63085.826,62854.816,-0.4802
mixed,8,6,0.75,4.0,16384,8192,2048,8192,6656,63517.616,63606.266,63546.697,0.328
mixed,8,6,0.75,4.0,16384,8192,8192,32768,26624,66570.821,68124.904,67155.987,0.3765
mixed,8,6,0.75,4.0,16384,20480,128,512,416,109322.758,109113.214,108930.052,
mixed,8,6,0.75,4.0,16384,20480,512,2048,1664,109115.678,108887.607,109411.33,
mixed,8,6,0.75,4.0,16384,20480,2048,8192,6656,109898.215,109681.383,109622.1,
mixed,8,6,0.75,4.0,16384,20480,8192,32768,26624,111820.076,113157.884,112230.456,0.3068
mixed,8,6,0.75,4.0,32768,0,128,512,416,125242.981,125119.548,125190.376,
mixed,8,6,0.75,4.0,32768,0,512,2048,1664,125462.136,125084.041,125362.419,
mixed,8,6,0.75,4.0,32768,0,2048,8192,6656,125835.022,125843.605,125781.176,-6.2736
mixed,8,6,0.75,4.0,32768,0,8192,32768,26624,128680.969,129788.628,129291.111,0.5508
mixed,8,6,0.75,4.0,32768,512,128,512,416,129103.682,129073.661,129144.252,
mixed,8,6,0.75,4.0,32768,512,512,2048,1664,129140.704,129060.617,129181.536,
mixed,8,6,0.75,4.0,32768,512,2048,8192,6656,129859.316,130076.09,130206.185,1.6001
mixed,8,6,0.75,4.0,32768,512,8192,32768,26624,132149.569,133672.367,132864.581,0.4695
mixed,8,6,0.75,4.0,32768,2048,128,512,416,140683.202,140178.82,140400.729,
mixed,8,6,0.75,4.0,32768,2048,512,2048,1664,141009.436,140821.41,140680.869,
mixed,8,6,0.75,4.0,32768,2048,2048,8192,6656,141591.76,141439.022,141198.978,
mixed,8,6,0.75,4.0,32768,2048,8192,32768,26624,143726.244,144523.628,144379.669,0.8195
pure,8,7,0.875,4.0,0,0,128,512,464,101.25,121.568,104.768,0.1731
pure,8,7,0.875,4.0,0,0,512,2048,1856,207.843,236.325,253.797,1.6134
pure,8,7,0.875,4.0,0,0,2048,8192,7424,639.244,711.503,705.679,0.9194
pure,8,7,0.875,4.0,0,0,8192,32768,29696,2285.646,2513.939,2494.802,0.9162
mixed,8,7,0.875,4.0,16,0,128,512,464,122.37,141.891,141.858,0.9983
mixed,8,7,0.875,4.0,16,0,512,2048,1856,317.255,355.59,357.446,1.0484
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,1106.07,1213.816,1209.465,0.9596
mixed,8,7,0.875,4.0,16,0,8192,32768,29696,4218.103,4652.767,4647.1,0.987
mixed,8,7,0.875,4.0,16,512,128,512,464,179.748,210.82,164.195,-0.5005
mixed,8,7,0.875,4.0,16,512,512,2048,1856,399.111,437.512,434.248,0.915
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,1191.577,1307.451,1300.475,0.9398
mixed,8,7,0.875,4.0,16,512,8192,32768,29696,4335.447,4763.138,4746.016,0.96
mixed,8,7,0.875,4.0,16,2048,128,512,464,328.711,330.086,330.759,1.4895
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,576.717,641.071,433.258,-2.2292
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,1415.099,1524.543,1513.855,0.9023
mixed,8,7,0.875,4.0,16,2048,8192,32768,29696,4559.101,4994.822,4985.447,0.9785
mixed,8,7,0.875,4.0,16,8192,128,512,464,1190.712,1192.057,1191.735,0.7606
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,1191.544,1195.064,1195.96,1.2545
mixed,8,7,0.875,4.0,16,8192,2048,8192,7424,2156.171,2373.264,1517.695,-2.941
mixed,8,7,0.875,4.0,16,8192,8192,32768,29696,5413.549,5850.87,5841.143,0.9778
mixed,8,7,0.875,4.0,16,20480,128,512,464,2912.891,2921.212,2918.586,0.6844
mixed,8,7,0.875,4.0,16,20480,512,2048,1856,2918.682,2922.299,2922.332,1.0091
mixed,8,7,0.875,4.0,16,20480,2048,8192,7424,2926.427,2921.98,2921.212,
mixed,8,7,0.875,4.0,16,20480,8192,32768,29696,7143.088,7572.152,5845.942,-3.0232
mixed,8,7,0.875,4.0,64,0,128,512,464,131.329,144.675,144.291,0.9712
mixed,8,7,0.875,4.0,64,0,512,2048,1856,328.007,360.264,359.559,0.9781
mixed,8,7,0.875,4.0,64,0,2048,8192,7424,1107.862,1218.33,1214.618,0.9664
mixed,8,7,0.875,4.0,64,0,8192,32768,29696,4223.092,4655.583,4653.118,0.9943
mixed,8,7,0.875,4.0,64,512,128,512,464,181.54,212.034,164.836,-0.5478
mixed,8,7,0.875,4.0,64,512,512,2048,1856,400.519,442.795,433.289,0.7751
mixed,8,7,0.875,4.0,64,512,2048,8192,7424,1203.128,1309.722,1307.994,0.9838
mixed,8,7,0.875,4.0,64,512,8192,32768,29696,4336.502,4772.193,4763.2,0.9794
mixed,8,7,0.875,4.0,64,2048,128,512,464,331.559,336.295,335.078,0.743
mixed,8,7,0.875,4.0,64,2048,512,2048,1856,577.739,643.822,434.569,-2.1665
mixed,8,7,0.875,4.0,64,2048,2048,8192,7424,1418.172,1526.526,1517.373,0.9155
mixed,8,7,0.875,4.0,64,2048,8192,32768,29696,4560.091,4989.604,4989.731,1.0003
mixed,8,7,0.875,4.0,64,8192,128,512,464,1194.584,1198.775,1198.998,1.0532
mixed,8,7,0.875,4.0,64,8192,512,2048,1856,1197.08,1199.734,1197.366,0.1078
mixed,8,7,0.875,4.0,64,8192,2048,8192,7424,2161.291,2373.807,1517.023,-3.0316
mixed,8,7,0.875,4.0,64,8192,8192,32768,29696,5423.053,5856.501,5846.838,0.9777
mixed,8,7,0.875,4.0,64,20480,128,512,464,2914.65,2918.908,2918.075,0.8044
mixed,8,7,0.875,4.0,64,20480,512,2048,1856,2915.069,2920.185,2919.997,0.9633
mixed,8,7,0.875,4.0,64,20480,2048,8192,7424,2923.642,2924.251,2924.537,1.4696
mixed,8,7,0.875,4.0,64,20480,8192,32768,29696,7146.384,7588.632,5849.365,-2.9328
mixed,8,7,0.875,4.0,256,0,128,512,464,181.347,198.211,173.219,-0.482
mixed,8,7,0.875,4.0,256,0,512,2048,1856,376.072,409.962,408.648,0.9612
mixed,8,7,0.875,4.0,256,0,2048,8192,7424,1153.849,1262.969,1258.683,0.9607
mixed,8,7,0.875,4.0,256,0,8192,32768,29696,4250.197,4669.374,4686.079,1.0399
mixed,8,7,0.875,4.0,256,512,128,512,464,224.196,239.845,237.99,0.8815
mixed,8,7,0.875,4.0,256,512,512,2048,1856,520.683,554.954,456.362,-1.8768
