pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.2287,1
64,n<=8,sr<=70%,kvB<=16k,kp<=512,0.7256,1
64,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.3534,1
64,n<=8,sr<=70%,kvB<=16k,kp=0,0.9452,1
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.5745,1
64,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.4079,1
64,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.8847,1
64,n<=8,sr<=70%,kvB<=1k,kp=0,0.0234,1
64,n<=8,sr<=70%,kvB<=32k,kp<=20k,-0.5999,1
64,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.795,1
64,n<=8,sr<=70%,kvB<=32k,kp<=512,0.9222,1
64,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.2974,1
64,n<=8,sr<=70%,kvB<=32k,kp=0,0.9902,1
64,n<=8,sr<=70%,kvB<=4k,kp<=20k,0.0026,1
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.426,1
64,n<=8,sr<=70%,kvB<=4k,kp<=512,-0.0301,1
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.7254,1
64,n<=8,sr>70%,kvB<=16k,kp<=20k,0.5213,2
64,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9345,2
64,n<=8,sr>70%,kvB<=16k,kp<=512,0.9649,2
64,n<=8,sr>70%,kvB<=16k,kp<=8k,-1.4009,2
64,n<=8,sr>70%,kvB<=16k,kp=0,0.9802,2
64,n<=8,sr>70%,kvB<=1k,kp<=20k,2.9167,2
64,n<=8,sr>70%,kvB<=1k,kp<=2k,0.7322,2
64,n<=8,sr>70%,kvB<=1k,kp<=512,-0.5066,2
64,n<=8,sr>70%,kvB<=1k,kp<=8k,0.9565,2
64,n<=8,sr>70%,kvB<=1k,kp=0,0.972,2
64,n<=8,sr>70%,kvB<=32k,kp<=20k,-1.3992,2
64,n<=8,sr>70%,kvB<=32k,kp<=2k,0.9899,2
64,n<=8,sr>70%,kvB<=32k,kp<=512,0.9759,2
64,n<=8,sr>70%,kvB<=32k,kp<=8k,0.978,2
64,n<=8,sr>70%,kvB<=32k,kp=0,0.9921,2
64,n<=8,sr>70%,kvB<=4k,kp<=20k,0.9535,2
64,n<=8,sr>70%,kvB<=4k,kp<=2k,-1.3179,2
64,n<=8,sr>70%,kvB<=4k,kp<=512,0.7825,2
64,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1078,1
64,n<=8,sr>70%,kvB<=4k,kp=0,0.9904,2
256,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9901,1
256,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9818,1
256,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.7582,1
256,n<=2,sr<=70%,kvB<=16k,kp=0,0.9868,1
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,1.1988,1
256,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.1657,1
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.9555,1
256,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9976,1
256,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.992,1
256,n<=2,sr<=70%,kvB<=32k,kp<=512,0.9955,1
256,n<=2,sr<=70%,kvB<=32k,kp<=8k,1.0001,1
256,n<=2,sr<=70%,kvB<=32k,kp=0,0.9887,1
256,n<=2,sr<=70%,kvB<=4k,kp<=20k,2.2445,1
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,-1.2215,1
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9821,1
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.4315,1
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.968,1
256,n<=32,sr<=15%,kvB<=16k,kp<=20k,0.0198,3
256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1697,3
256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.198,3
256,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0135,3
256,n<=32,sr<=15%,kvB<=16k,kp=0,0.2023,3
256,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.0935,3
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0933,3
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0371,3
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0892,3
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.1935,3
256,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.092,3
256,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.1965,3
256,n<=32,sr<=15%,kvB<=32k,kp<=512,0.199,3
256,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.17,3
256,n<=32,sr<=15%,kvB<=32k,kp=0,0.2,3
256,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.051,3
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0098,3
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1907,3
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0575,3
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.2239,3
256,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.0016,1
256,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1236,1
256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1822,1
256,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0052,1
256,n<=32,sr<=40%,kvB<=16k,kp=0,0.2192,1
256,n<=32,sr<=40%,kvB<=1k,kp<=20k,0.2405,1
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2653,1
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1158,1
256,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.2533,1
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.3046,1
256,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.1274,1
256,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.1998,1
256,n<=32,sr<=40%,kvB<=32k,kp<=512,0.2186,1
256,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.1155,1
256,n<=32,sr<=40%,kvB<=32k,kp=0,0.229,1
256,n<=32,sr<=40%,kvB<=4k,kp<=20k,0.0525,1
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0298,1
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1403,1
256,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0086,1
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.1568,1
256,n<=32,sr<=5%,kvB<=16k,kp<=20k,-0.0252,1
256,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1354,1
256,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1934,1
256,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0217,1
256,n<=32,sr<=5%,kvB<=16k,kp=0,0.2233,1
256,n<=32,sr<=5%,kvB<=1k,kp<=20k,-0.0502,1
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0161,1
256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.005,1
256,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0075,1
256,n<=32,sr<=5%,kvB<=1k,kp=0,0.1229,1
256,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.0999,1
256,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.1952,1
256,n<=32,sr<=5%,kvB<=32k,kp<=512,0.2161,1
256,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.1342,1
256,n<=32,sr<=5%,kvB<=32k,kp=0,0.2231,1
256,n<=32,sr<=5%,kvB<=4k,kp<=20k,0.0051,1
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0064,1
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1481,1
256,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0076,1
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.2173,1
256,n<=32,sr<=70%,kvB<=16k,kp<=20k,-0.0054,1
256,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.172,1
256,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2066,1
256,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0363,1
256,n<=32,sr<=70%,kvB<=16k,kp=0,0.2364,1
256,n<=32,sr<=70%,kvB<=1k,kp<=20k,0.3019,1
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.2601,1
256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.1255,1
256,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.2458,1
256,n<=32,sr<=70%,kvB<=1k,kp=0,0.3437,1
256,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.045,1
256,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.1705,1
256,n<=32,sr<=70%,kvB<=32k,kp<=512,0.2003,1
256,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.1885,1
256,n<=32,sr<=70%,kvB<=32k,kp=0,0.2122,1
256,n<=32,sr<=70%,kvB<=4k,kp<=20k,0.0272,1
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.004,1
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0797,1
256,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0348,1
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.2486,1
256,n<=32,sr>70%,kvB<=16k,kp<=20k,-0.4331,2
256,n<=32,sr>70%,kvB<=16k,kp<=2k,0.1212,2
256,n<=32,sr>70%,kvB<=16k,kp<=512,0.3873,2
256,n<=32,sr>70%,kvB<=16k,kp<=8k,-0.231,2
256,n<=32,sr>70%,kvB<=16k,kp=0,0.5277,2
256,n<=32,sr>70%,kvB<=1k,kp<=20k,0.5023,2
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.5124,2
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.2185,2
256,n<=32,sr>70%,kvB<=1k,kp<=8k,0.5489,2
256,n<=32,sr>70%,kvB<=1k,kp=0,0.5849,2
256,n<=32,sr>70%,kvB<=32k,kp<=20k,-0.0755,2
256,n<=32,sr>70%,kvB<=32k,kp<=2k,0.3882,2
256,n<=32,sr>70%,kvB<=32k,kp<=512,0.4747,2
256,n<=32,sr>70%,kvB<=32k,kp<=8k,0.1036,2
256,n<=32,sr>70%,kvB<=32k,kp=0,0.5117,2
256,n<=32,sr>70%,kvB<=4k,kp<=20k,0.2922,2
256,n<=32,sr>70%,kvB<=4k,kp<=2k,-0.1974,2
256,n<=32,sr>70%,kvB<=4k,kp<=512,0.2097,2
256,n<=32,sr>70%,kvB<=4k,kp<=8k,0.271,2
256,n<=32,sr>70%,kvB<=4k,kp=0,0.5555,2
256,n<=8,sr<=15%,kvB<=16k,kp<=20k,-0.1341,1
256,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.6512,1
256,n<=8,sr<=15%,kvB<=16k,kp<=512,0.8382,1
256,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.1423,1
256,n<=8,sr<=15%,kvB<=16k,kp=0,0.9527,1
256,n<=8,sr<=15%,kvB<=1k,kp<=20k,0.1532,1
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0148,1
256,n<=8,sr<=15%,kvB<=1k,kp<=512,-0.0465,1
256,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.1054,1
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.5665,1
256,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.2708,1
256,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.8723,1
256,n<=8,sr<=15%,kvB<=32k,kp<=512,0.9401,1
256,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.688,1
256,n<=8,sr<=15%,kvB<=32k,kp=0,0.9864,1
256,n<=8,sr<=15%,kvB<=4k,kp<=20k,-0.1185,1
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.0974,1
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.5809,1
256,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.1075,1
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.8302,1
256,n<=8,sr<=40%,kvB<=16k,kp<=20k,-0.446,2
256,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.5114,2
256,n<=8,sr<=40%,kvB<=16k,kp<=512,0.7974,2
256,n<=8,sr<=40%,kvB<=16k,kp<=8k,-0.4285,2
256,n<=8,sr<=40%,kvB<=16k,kp=0,0.9446,2
256,n<=8,sr<=40%,kvB<=1k,kp<=20k,-0.0954,2
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.1616,2
256,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.1715,2
256,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.1555,2
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.4913,2
256,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.1662,2
256,n<=8,sr<=40%,kvB<=32k,kp<=2k,0.8606,2
256,n<=8,sr<=40%,kvB<=32k,kp<=512,0.92,2
256,n<=8,sr<=40%,kvB<=32k,kp<=8k,0.548,2
256,n<=8,sr<=40%,kvB<=32k,kp=0,0.9874,2
256,n<=8,sr<=40%,kvB<=4k,kp<=20k,-0.387,2
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,-0.3988,2
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.4268,2
256,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.4198,2
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.8248,2
256,n<=8,sr<=70%,kvB<=16k,kp<=20k,-0.9918,1
256,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.2667,1
256,n<=8,sr<=70%,kvB<=16k,kp<=512,0.7471,1
256,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.274,1
256,n<=8,sr<=70%,kvB<=16k,kp=0,0.9401,1
256,n<=8,sr<=70%,kvB<=1k,kp<=20k,-0.3513,1
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.3838,1
256,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1072,1
256,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.3552,1
256,n<=8,sr<=70%,kvB<=1k,kp=0,0.347,1
256,n<=8,sr<=70%,kvB<=32k,kp<=20k,0.3406,1
256,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.8107,1
256,n<=8,sr<=70%,kvB<=32k,kp<=512,0.9022,1
256,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.3319,1
256,n<=8,sr<=70%,kvB<=32k,kp=0,0.984,1
256,n<=8,sr<=70%,kvB<=4k,kp<=20k,-0.9789,1
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.2934,1
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0337,1
256,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.8446,1
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.8051,1
256,n<=8,sr>70%,kvB<=16k,kp<=20k,0.9786,2
256,n<=8,sr>70%,kvB<=16k,kp<=2k,-0.7836,2
256,n<=8,sr>70%,kvB<=16k,kp<=512,0.91,2
256,n<=8,sr>70%,kvB<=16k,kp<=8k,1.0029,2
256,n<=8,sr>70%,kvB<=16k,kp=0,0.9333,2
256,n<=8,sr>70%,kvB<=1k,kp<=20k,0.9274,2
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.7552,2
256,n<=8,sr>70%,kvB<=1k,kp<=512,0.8455,2
256,n<=8,sr>70%,kvB<=1k,kp<=8k,0.5628,2
256,n<=8,sr>70%,kvB<=1k,kp=0,-0.5434,2
256,n<=8,sr>70%,kvB<=32k,kp<=20k,-0.1744,2
256,n<=8,sr>70%,kvB<=32k,kp<=2k,0.9841,2
256,n<=8,sr>70%,kvB<=32k,kp<=512,0.9618,2
256,n<=8,sr>70%,kvB<=32k,kp<=8k,-0.5974,2
256,n<=8,sr>70%,kvB<=32k,kp=0,0.9908,2
256,n<=8,sr>70%,kvB<=4k,kp<=20k,0.8573,2
256,n<=8,sr>70%,kvB<=4k,kp<=2k,0.8926,2
256,n<=8,sr>70%,kvB<=4k,kp<=512,-1.2045,2
256,n<=8,sr>70%,kvB<=4k,kp<=8k,0.9211,2
256,n<=8,sr>70%,kvB<=4k,kp=0,0.8259,2
1024,n<=2,sr<=70%,kvB<=16k,kp<=20k,-0.7925,1
1024,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.8641,1
1024,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9893,1
1024,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.8247,1
1024,n<=2,sr<=70%,kvB<=16k,kp=0,0.9819,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=20k,1.8846,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.2084,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=512,0.371,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.147,1
1024,n<=2,sr<=70%,kvB<=1k,kp=0,2.1211,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9728,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9844,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=512,0.9899,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9741,1
1024,n<=2,sr<=70%,kvB<=32k,kp=0,0.9856,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=20k,-0.2082,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.2183,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=512,0.6239,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.1655,1
1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.8683,1
1024,n<=32,sr<=15%,kvB<=16k,kp<=20k,-0.05,3
1024,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1699,3
1024,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1755,3
1024,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0287,3
1024,n<=32,sr<=15%,kvB<=16k,kp=0,0.1839,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.0618,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0712,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0833,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0638,3
1024,n<=32,sr<=15%,kvB<=1k,kp=0,0.0744,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.1384,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.1979,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=512,0.1952,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.1684,3
1024,n<=32,sr<=15%,kvB<=32k,kp=0,0.1952,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.0233,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0249,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1483,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0423,3
1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.1657,3
1024,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.0189,1
1024,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1524,1
1024,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1566,1
1024,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.0247,1
1024,n<=32,sr<=40%,kvB<=16k,kp=0,0.1625,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=20k,0.201,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2397,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2375,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1929,1
1024,n<=32,sr<=40%,kvB<=1k,kp=0,0.2072,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.1099,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.1696,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=512,0.1859,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.1724,1
1024,n<=32,sr<=40%,kvB<=32k,kp=0,0.1992,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=20k,-0.0503,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0488,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1271,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0369,1
1024,n<=32,sr<=40%,kvB<=4k,kp=0,0.1337,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=20k,-0.0221,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1883,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1897,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0107,1
1024,n<=32,sr<=5%,kvB<=16k,kp=0,0.1957,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=20k,0.02,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0319,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0199,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0151,1
1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.014,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.1259,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.2025,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=512,0.207,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.2041,1
1024,n<=32,sr<=5%,kvB<=32k,kp=0,0.2094,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=20k,0.0178,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.021,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1211,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0289,1
1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.1643,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=20k,-0.1068,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.1633,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=512,0.1519,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=8k,-0.0009,1
1024,n<=32,sr<=70%,kvB<=16k,kp=0,0.1868,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=20k,0.1342,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.1921,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2831,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.1134,1
1024,n<=32,sr<=70%,kvB<=1k,kp=0,0.2037,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.1663,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.1663,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=512,0.1461,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.1466,1
1024,n<=32,sr<=70%,kvB<=32k,kp=0,0.1524,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=20k,-0.1529,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0053,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0911,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.105,1
1024,n<=32,sr<=70%,kvB<=4k,kp=0,0.0993,1
1024,n<=32,sr>70%,kvB<=16k,kp<=20k,-0.0097,2
1024,n<=32,sr>70%,kvB<=16k,kp<=2k,0.261,2
1024,n<=32,sr>70%,kvB<=16k,kp<=512,0.2357,2
1024,n<=32,sr>70%,kvB<=16k,kp<=8k,0.1381,2
1024,n<=32,sr>70%,kvB<=16k,kp=0,0.2636,2
1024,n<=32,sr>70%,kvB<=1k,kp<=20k,0.3493,2
1024,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4308,2
1024,n<=32,sr>70%,kvB<=1k,kp<=512,0.4049,2
1024,n<=32,sr>70%,kvB<=1k,kp<=8k,0.3328,2
1024,n<=32,sr>70%,kvB<=1k,kp=0,0.4026,2
1024,n<=32,sr>70%,kvB<=32k,kp<=20k,-0.1025,2
1024,n<=32,sr>70%,kvB<=32k,kp<=2k,0.2363,2
1024,n<=32,sr>70%,kvB<=32k,kp<=512,0.2912,2
1024,n<=32,sr>70%,kvB<=32k,kp<=8k,0.2374,2
1024,n<=32,sr>70%,kvB<=32k,kp=0,0.3422,2
1024,n<=32,sr>70%,kvB<=4k,kp<=20k,-0.2993,2
1024,n<=32,sr>70%,kvB<=4k,kp<=2k,0.2323,2
1024,n<=32,sr>70%,kvB<=4k,kp<=512,0.0753,2
1024,n<=32,sr>70%,kvB<=4k,kp<=8k,0.1666,2
1024,n<=32,sr>70%,kvB<=4k,kp=0,0.0588,2
1024,n<=8,sr<=15%,kvB<=16k,kp<=20k,-0.1047,1
1024,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.4889,1
1024,n<=8,sr<=15%,kvB<=16k,kp<=512,0.5886,1
1024,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.4519,1
1024,n<=8,sr<=15%,kvB<=16k,kp=0,0.7192,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=20k,0.1765,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0713,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1441,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1108,1
1024,n<=8,sr<=15%,kvB<=1k,kp=0,0.1297,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.4715,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.7359,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=512,0.9048,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.5041,1
1024,n<=8,sr<=15%,kvB<=32k,kp=0,0.9243,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=20k,0.004,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.0413,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=512,0.3456,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.005,1
1024,n<=8,sr<=15%,kvB<=4k,kp=0,0.5179,1
1024,n<=8,sr<=40%,kvB<=16k,kp<=20k,0.0352,2
1024,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.4951,2
1024,n<=8,sr<=40%,kvB<=16k,kp<=512,0.5204,2
1024,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.4458,2
1024,n<=8,sr<=40%,kvB<=16k,kp=0,0.658,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=20k,0.1482,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1218,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=512,0.3086,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1595,2
1024,n<=8,sr<=40%,kvB<=1k,kp=0,0.2167,2
1024,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.4898,2
1024,n<=8,sr<=40%,kvB<=32k,kp<=2k,0.7568,2
1024,n<=8,sr<=40%,kvB<=32k,kp<=512,0.9241,2
1024,n<=8,sr<=40%,kvB<=32k,kp<=8k,0.4963,2
1024,n<=8,sr<=40%,kvB<=32k,kp=0,0.9329,2
1024,n<=8,sr<=40%,kvB<=4k,kp<=20k,0.0514,2
1024,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.2522,2
