layer,tokens,time_us
act_fn,6832,490.004
act_fn,6848,490.356
act_fn,6864,492.287
act_fn,6880,493.535
act_fn,6896,494.175
act_fn,6912,496.298
act_fn,6928,499.52
act_fn,6944,499.914
act_fn,6960,500.128
act_fn,6976,502.528
act_fn,6992,503.274
act_fn,7008,503.018
act_fn,7024,505.087
act_fn,7040,506.229
act_fn,7056,506.325
act_fn,7072,507.562
act_fn,7088,510.421
act_fn,7104,510.56
act_fn,7120,511.936
act_fn,7136,513.066
act_fn,7152,514.357
act_fn,7168,514.976
act_fn,7184,513.419
act_fn,7200,514.315
act_fn,7216,516.022
act_fn,7232,517.568
act_fn,7248,518.539
act_fn,7264,519.637
act_fn,7280,521.493
act_fn,7296,522.454
act_fn,7312,525.857
act_fn,7328,527.915
act_fn,7344,528.022
act_fn,7360,529.494
act_fn,7376,530.027
act_fn,7392,532.481
act_fn,7408,532.086
act_fn,7424,533.259
act_fn,7440,533.728
act_fn,7456,536.044
act_fn,7472,535.627
act_fn,7488,537.921
act_fn,7504,538.358
act_fn,7520,539.895
act_fn,7536,540.875
act_fn,7552,542.135
act_fn,7568,540.801
act_fn,7584,543.138
act_fn,7600,543.948
act_fn,7616,545.516
act_fn,7632,546.7
act_fn,7648,547.713
act_fn,7664,548.726
act_fn,7680,550.252
act_fn,7696,548.823
act_fn,7712,550.754
act_fn,7728,550.87
act_fn,7744,553.121
act_fn,7760,555.159
act_fn,7776,556.919
act_fn,7792,557.079
act_fn,7808,559.01
act_fn,7824,561.527
act_fn,7840,563.661
act_fn,7856,563.618
act_fn,7872,567.543
act_fn,7888,566.882
act_fn,7904,568.823
act_fn,7920,569.336
act_fn,7936,571.458
act_fn,7952,569.442
act_fn,7968,572.461
act_fn,7984,572.173
act_fn,8000,572.343
act_fn,8016,575.672
act_fn,8032,576.483
act_fn,8048,576.738
act_fn,8064,578.722
act_fn,8080,578.307
act_fn,8096,579.704
act_fn,8112,579.608
act_fn,8128,580.717
act_fn,8144,582.349
act_fn,8160,582.53
act_fn,8176,584.44
act_fn,8192,586.392
act_fn,8208,588.141
act_fn,8224,590.467
act_fn,8240,591.533
act_fn,8256,594.2
act_fn,8272,595.086
act_fn,8288,597.251
act_fn,8304,598.329
act_fn,8320,598.969
act_fn,8336,598.435
act_fn,8352,599.79
act_fn,8368,600.302
act_fn,8384,602.307
act_fn,8400,603.662
act_fn,8416,604.846
act_fn,8432,605.657
act_fn,8448,607.609
act_fn,8464,605.71
act_fn,8480,608.089
act_fn,8496,607.844
act_fn,8512,610.201
act_fn,8528,610.499
act_fn,8544,611.577
act_fn,8560,613.849
act_fn,8576,615.844
act_fn,8592,617.39
act_fn,8608,619.385
act_fn,8624,619.972
act_fn,8640,620.025
act_fn,8656,622.052
act_fn,8672,622.745
act_fn,8688,625.476
act_fn,8704,625.156
act_fn,8720,622.425
act_fn,8736,624.206
act_fn,8752,626.745
act_fn,8768,628.9
act_fn,8784,630.799
act_fn,8800,632.729
act_fn,8816,634.042
act_fn,8832,635.439
act_fn,8848,633.21
act_fn,8864,634.33
act_fn,8880,635.908
act_fn,8896,636.794
act_fn,8912,638.746
act_fn,8928,640.271
act_fn,8944,640.474
act_fn,8960,643.599
act_fn,8976,641.381
act_fn,8992,643.738
act_fn,9008,643.183
act_fn,9024,645.466
act_fn,9040,646.01
act_fn,9056,649.423
act_fn,9072,649.06
act_fn,9088,650.479
act_fn,9104,654.629
act_fn,9120,655.749
act_fn,9136,656.4
act_fn,9152,659.301
act_fn,9168,659.504
act_fn,9184,660.378
act_fn,9200,660.08
act_fn,9216,660.976
act_fn,9232,659.183
act_fn,9248,661.51
act_fn,9264,662.747
act_fn,9280,664.592
act_fn,9296,667.152
act_fn,9312,667.695
act_fn,9328,669.008
act_fn,9344,671.226
act_fn,9360,668.859
act_fn,9376,669.477
act_fn,9392,671.216
act_fn,9408,674.192
act_fn,9424,675.301
act_fn,9440,676.721
act_fn,9456,677.627
act_fn,9472,678.928
act_fn,9488,680.496
act_fn,9504,681.883
act_fn,9520,684.699
act_fn,9536,685.99
act_fn,9552,686.982
act_fn,9568,688.55
act_fn,9584,688.796
act_fn,9600,690.044
act_fn,9616,690.694
act_fn,9632,691.344
act_fn,9648,694.129
act_fn,9664,693.872
act_fn,9680,695.292
act_fn,9696,695.654
act_fn,9712,697.948
act_fn,9728,698.172
act_fn,9744,696.454
act_fn,9760,697.35
act_fn,9776,700.294
act_fn,9792,700.508
act_fn,9808,702.055
act_fn,9824,703.43
act_fn,9840,703.708
act_fn,9856,707.196
act_fn,9872,706.748
act_fn,9888,707.654
act_fn,9904,708.434
act_fn,9920,710.897
act_fn,9936,710.449
act_fn,9952,712.167
act_fn,9968,713.596
act_fn,9984,714.588
act_fn,10000,717.98
act_fn,10016,719.292
act_fn,10032,719.474
act_fn,10048,722.247
act_fn,10064,723.121
act_fn,10080,725.106
act_fn,10096,726.162
act_fn,10112,726.439
act_fn,10128,728.455
act_fn,10144,728.028
act_fn,10160,727.783
act_fn,10176,730.076
act_fn,10192,731.901
act_fn,10208,732.082
act_fn,10224,735.058
act_fn,10240,736.583
act_fn,10256,734.183
act_fn,10272,734.397
act_fn,10288,737.288
act_fn,10304,736.893
act_fn,10320,738.066
act_fn,10336,741.48
act_fn,10352,741.704
act_fn,10368,741.725
act_fn,10384,746.578
act_fn,10400,747.464
act_fn,10416,748.754
act_fn,10432,750.589
act_fn,10448,751.602
act_fn,10464,751.389
act_fn,10480,753.608
act_fn,10496,754.589
act_fn,10512,754.056
act_fn,10528,755.389
act_fn,10544,757.513
act_fn,10560,757.789
act_fn,10576,758.387
act_fn,10592,760.115
act_fn,10608,760.52
act_fn,10624,763.912
act_fn,10640,761.352
act_fn,10656,761.896
act_fn,10672,763.422
act_fn,10688,766.398
act_fn,10704,766.707
act_fn,10720,768.243
act_fn,10736,769.673
act_fn,10752,770.366
act_fn,10768,774.409
act_fn,10784,775.059
act_fn,10800,775.443
act_fn,10816,777.961
act_fn,10832,779.519
act_fn,10848,779.902
act_fn,10864,781.577
act_fn,10880,782.729
act_fn,10896,782.867
act_fn,10912,784.745
act_fn,10928,785.481
act_fn,10944,786.558
act_fn,10960,787.998
act_fn,10976,789.086
act_fn,10992,790.676
act_fn,11008,792.884
act_fn,11024,790.868
act_fn,11040,791.241
act_fn,11056,794.207
act_fn,11072,793.566
act_fn,11088,794.943
act_fn,11104,797.161
act_fn,11120,797.513
act_fn,11136,799.113
act_fn,11152,797.929
act_fn,11168,800.169
act_fn,11184,799.263
act_fn,11200,801.993
act_fn,11216,802.58
act_fn,11232,804.49
act_fn,11248,805.866
act_fn,11264,806.826
act_fn,11280,810.271
act_fn,11296,810.527
act_fn,11312,811.135
act_fn,11328,812.063
act_fn,11344,813.909
act_fn,11360,815.882
act_fn,11376,817.791
act_fn,11392,818.42
act_fn,11408,817.951
act_fn,11424,819.231
act_fn,11440,820.703
act_fn,11456,821.429
act_fn,11472,824.053
act_fn,11488,824.085
act_fn,11504,824.671
act_fn,11520,827.818
act_fn,11536,826.517
act_fn,11552,826.805
act_fn,11568,827.562
act_fn,11584,830.079
act_fn,11600,829.781
act_fn,11616,834.72
act_fn,11632,832.863
act_fn,11648,834.506
act_fn,11664,837.909
act_fn,11680,838.037
act_fn,11696,840.651
act_fn,11712,840.01
act_fn,11728,841.717
act_fn,11744,844.522
act_fn,11760,844.096
act_fn,11776,845.814
act_fn,11792,845.173
act_fn,11808,845.941
act_fn,11824,847.253
act_fn,11840,848.928
act_fn,11856,849.856
act_fn,11872,852.16
act_fn,11888,852.555
act_fn,11904,853.28
act_fn,11920,851.424
act_fn,11936,853.654
act_fn,11952,856.992
act_fn,11968,859.179
act_fn,11984,858.517
act_fn,12000,860.513
act_fn,12016,862.731
act_fn,12032,862.389
act_fn,12048,861.206
act_fn,12064,863.339
act_fn,12080,864.385
act_fn,12096,867.083
act_fn,12112,866.027
act_fn,12128,867.968
act_fn,12144,868.171
act_fn,12160,869.771
act_fn,12176,873.611
act_fn,12192,875.233
act_fn,12208,876.95
act_fn,12224,876.79
act_fn,12240,878.124
act_fn,12256,879.617
act_fn,12272,880.715
act_fn,12288,882.828
act_fn,12304,881.388
act_fn,12320,883.607
act_fn,12336,884.737
act_fn,12352,886.487
act_fn,12368,887.724
act_fn,12384,888.929
act_fn,12400,889.836
act_fn,12416,890.167
act_fn,12432,888.673
act_fn,12448,892.15
act_fn,12464,890.839
act_fn,12480,893.836
act_fn,12496,894.924
act_fn,12512,896.439
act_fn,12528,897.399
act_fn,12544,900.119
act_fn,12560,902.785
act_fn,12576,903.202
act_fn,12592,904.045
act_fn,12608,903.735
act_fn,12624,906.253
act_fn,12640,908.621
act_fn,12656,908.844
act_fn,12672,910.093
act_fn,12688,910.583
act_fn,12704,910.903
act_fn,12720,911.757
act_fn,12736,912.877
act_fn,12752,915.223
act_fn,12768,916.044
act_fn,12784,918.274
act_fn,12800,918.221
act_fn,12816,919.053
act_fn,12832,918.754
act_fn,12848,919.735
act_fn,12864,920.397
act_fn,12880,922.648
act_fn,12896,923.426
act_fn,12912,925.356
act_fn,12928,927.501
act_fn,12944,929.239
act_fn,12960,930.573
act_fn,12976,931.277
act_fn,12992,933.037
act_fn,13008,934.477
act_fn,13024,934.52
act_fn,13040,936.173
act_fn,13056,938.083
act_fn,13072,937.87
act_fn,13088,938.797
act_fn,13104,939.447
act_fn,13120,941.197
act_fn,13136,941.71
act_fn,13152,944.195
act_fn,13168,946.2
act_fn,13184,945.998
act_fn,13200,945.624
act_fn,13216,946.744
act_fn,13232,949.965
act_fn,13248,949.71
act_fn,13264,949.539
act_fn,13280,952.163
act_fn,13296,953.539
act_fn,13312,956.045
act_fn,13328,953.315
act_fn,13344,954.35
act_fn,13360,955.459
act_fn,13376,956.451
act_fn,13392,957.774
act_fn,13408,958.232
act_fn,13424,960.611
act_fn,13440,962.446
act_fn,13456,966.67
act_fn,13472,966.712
act_fn,13488,967.342
act_fn,13504,968.878
act_fn,13520,971.374
act_fn,13536,973.603
act_fn,13552,973.177
act_fn,13568,974.094
act_fn,13584,973.966
act_fn,13600,975.31
act_fn,13616,975.694
act_fn,13632,976.718
act_fn,13648,977.71
act_fn,13664,979.417
act_fn,13680,982.5
act_fn,13696,981.817
act_fn,13712,982.158
act_fn,13728,982.094
act_fn,13744,983.492
act_fn,13760,984.857
act_fn,13776,986.446
act_fn,13792,987.257
act_fn,13808,990.244
act_fn,13824,991.652
act_fn,13840,993.711
act_fn,13856,995.332
act_fn,13872,996.1
act_fn,13888,997.924
act_fn,13904,998.244
act_fn,13920,998.841
act_fn,13936,1000.39
act_fn,13952,1001
act_fn,13968,1003.84
act_fn,13984,1002.69
act_fn,14000,1005.18
act_fn,14016,1006.11
act_fn,14032,1008.37
act_fn,14048,1008.08
act_fn,14064,1008.09
act_fn,14080,1009.88
act_fn,14096,1009.57
act_fn,14112,1012.09
act_fn,14128,1014.31
act_fn,14144,1013.26
act_fn,14160,1017.38
act_fn,14176,1015.29
act_fn,14192,1016.89
act_fn,14208,1018.41
act_fn,14224,1016.76
act_fn,14240,1017.8
act_fn,14256,1019.33
act_fn,14272,1020.51
act_fn,14288,1022.27
act_fn,14304,1023.35
act_fn,14320,1025.59
act_fn,14336,1027.17
act_fn,14352,1030.55
act_fn,14368,1031.61
