regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,4,0.5,4.0,1024,512,2048,8192,5120,3167.895,3168.599,2769.776,-565.5099
mixed,8,4,0.5,4.0,1024,2048,128,512,320,2561.421,2670.701,2581.293,0.1818
mixed,8,4,0.5,4.0,1024,2048,512,2048,1280,2974.483,3255.958,2975.378,0.0032
mixed,8,4,0.5,4.0,1024,2048,2048,8192,5120,4397.165,4395.081,3968.388,
mixed,8,4,0.5,4.0,1024,8192,128,512,320,3947.587,4057.7,3948.997,0.0128
mixed,8,4,0.5,4.0,1024,8192,512,2048,1280,4400.588,4714.638,4426.734,0.0833
mixed,8,4,0.5,4.0,1024,8192,2048,8192,5120,5617.246,5621.665,5081.528,-121.2306
mixed,8,4,0.5,4.0,4096,0,128,512,320,7844.645,7948.008,7867.141,0.2176
mixed,8,4,0.5,4.0,4096,0,512,2048,1280,8250.796,8577.01,8264.653,0.0425
mixed,8,4,0.5,4.0,4096,0,2048,8192,5120,9514.148,9513.663,9076.156,
mixed,8,4,0.5,4.0,4096,512,128,512,320,9399.582,9506.177,9425.825,0.2462
mixed,8,4,0.5,4.0,4096,512,512,2048,1280,9810.442,10142.187,9813.609,0.0095
mixed,8,4,0.5,4.0,4096,512,2048,8192,5120,11093.758,11072.639,10630.103,
mixed,8,4,0.5,4.0,4096,2048,128,512,320,12853.757,12942.496,12655.382,-2.2355
mixed,8,4,0.5,4.0,4096,2048,512,2048,1280,12997.982,13268.16,12893.05,-0.3884
mixed,8,4,0.5,4.0,4096,2048,2048,8192,5120,14057.71,13819.023,13388.936,
mixed,8,4,0.5,4.0,4096,8192,128,512,320,14416.663,13886.955,13833.483,
mixed,8,4,0.5,4.0,4096,8192,512,2048,1280,14241.011,14575.448,13940.078,-0.8998
mixed,8,4,0.5,4.0,4096,8192,2048,8192,5120,15332.614,15329.703,15943.021,
pure,8,6,0.75,4.0,0,0,128,512,416,240.197,287.493,280.484,0.8518
pure,8,6,0.75,4.0,0,0,512,2048,1664,795.884,955.378,942.961,0.9221
pure,8,6,0.75,4.0,0,0,2048,8192,6656,1891.106,1890.753,1889.986,
mixed,8,6,0.75,4.0,16,0,128,512,416,275.812,325.157,300.39,0.4981
mixed,8,6,0.75,4.0,16,0,512,2048,1664,809.262,971.216,944.144,0.8328
mixed,8,6,0.75,4.0,16,0,2048,8192,6656,1898.078,1894.21,1890.687,
mixed,8,6,0.75,4.0,16,512,128,512,416,346.439,396.454,303.814,-0.8522
mixed,8,6,0.75,4.0,16,512,512,2048,1664,880.528,1040.208,945.968,0.4098
mixed,8,6,0.75,4.0,16,512,2048,8192,6656,1973.985,1971.363,1890.56,
mixed,8,6,0.75,4.0,16,2048,128,512,416,559.784,610.73,558.282,-0.0295
mixed,8,6,0.75,4.0,16,2048,512,2048,1664,1098.579,1259.768,951.535,-0.9122
mixed,8,6,0.75,4.0,16,2048,2048,8192,6656,2215.972,2218.535,1900.961,-122.9071
mixed,8,6,0.75,4.0,16,8192,128,512,416,873.07,926.96,871.825,-0.0231
mixed,8,6,0.75,4.0,16,8192,512,2048,1664,1431.288,1591.195,1375.64,-0.348
mixed,8,6,0.75,4.0,16,8192,2048,8192,6656,2493.515,2496.458,1908.446,-198.8002
mixed,8,6,0.75,4.0,64,0,128,512,416,277.541,327.654,300.934,0.4668
mixed,8,6,0.75,4.0,64,0,512,2048,1664,810.574,971.12,943.919,0.8306
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,1894.496,1894.975,1891.361,-6.5449
mixed,8,6,0.75,4.0,64,512,128,512,416,347.844,397.607,306.373,-0.8334
mixed,8,6,0.75,4.0,64,512,512,2048,1664,884.142,1044.402,947.92,0.398
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,1972.546,1974.018,1884.609,-59.7398
mixed,8,6,0.75,4.0,64,2048,128,512,416,562.794,612.234,561.288,-0.0305
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,1098.545,1256.184,950.769,-0.9374
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,2219.782,2217.126,1905.345,
mixed,8,6,0.75,4.0,64,8192,128,512,416,877.456,929.874,873.326,-0.0788
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,1432.376,1599.196,1375.992,-0.338
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,2493.514,2492.907,1910.69,
mixed,8,6,0.75,4.0,256,0,128,512,416,340.39,401.638,358.95,0.303
mixed,8,6,0.75,4.0,256,0,512,2048,1664,894.32,1051.956,973.105,0.4998
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,1974.21,1975.201,1924.482,-50.1796
mixed,8,6,0.75,4.0,256,512,128,512,416,458.568,520.841,462.824,0.0683
mixed,8,6,0.75,4.0,256,512,512,2048,1664,1039.954,1253.653,1056.978,0.0797
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,2132.356,2130.435,2017.635,
mixed,8,6,0.75,4.0,256,2048,128,512,416,892.143,944.049,883.471,-0.1671
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,1380.791,1588.348,1342.871,-0.1827
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,2541.034,2536.3,2266.759,
mixed,8,6,0.75,4.0,256,8192,128,512,416,1420.89,1457.946,1444.984,0.6502
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,2043.203,2194.949,1960.132,-0.5474
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,3110.614,3111.862,2821.2,-231.9022
mixed,8,6,0.75,4.0,1024,0,128,512,416,900.625,947.568,910.446,0.2092
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,1474.745,1656.349,1512.666,0.2088
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,2741.265,2738.702,2534.284,
mixed,8,6,0.75,4.0,1024,512,128,512,416,1334.615,1378.84,1346.967,0.2793
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,1869.346,2058.179,1905.569,0.1918
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,3164.375,3168.31,2961.649,-51.5187
mixed,8,6,0.75,4.0,1024,2048,128,512,416,2622.412,2670.828,2634.222,0.2439
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,3117.142,3260.153,3092.694,-0.171
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,4394.414,4396.202,4189.543,-114.5811
mixed,8,6,0.75,4.0,1024,8192,128,512,416,4000.58,4058.376,4029.253,0.4961
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,4568.811,4718.387,4558.03,-0.0721
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,5616.989,5624.001,5422.013,-27.806
mixed,8,6,0.75,4.0,4096,0,128,512,416,7898.09,7951.687,7909.479,0.2125
mixed,8,6,0.75,4.0,4096,0,512,2048,1664,8417.294,8580.179,8411.633,-0.0348
mixed,8,6,0.75,4.0,4096,0,2048,8192,6656,9512.678,9513.25,9297.982,-375.3427
mixed,8,6,0.75,4.0,4096,512,128,512,416,9455.522,9503.333,9469.189,0.2859
mixed,8,6,0.75,4.0,4096,512,512,2048,1664,9950.123,10121.483,9970.476,0.1188
mixed,8,6,0.75,4.0,4096,512,2048,8192,6656,11077.723,11077.055,10845.498,
mixed,8,6,0.75,4.0,4096,2048,128,512,416,12903.833,12724.409,12690.621,
mixed,8,6,0.75,4.0,4096,2048,512,2048,1664,13131.617,13269.282,13356.355,1.6325
mixed,8,6,0.75,4.0,4096,2048,2048,8192,6656,14420.664,13824.939,13597.576,
mixed,8,6,0.75,4.0,4096,8192,128,512,416,13854.542,13888.237,14487.252,18.7776
mixed,8,6,0.75,4.0,4096,8192,512,2048,1664,14534.872,14575.898,14452.698,-2.003
mixed,8,6,0.75,4.0,4096,8192,2048,8192,6656,15453.734,15084.804,14935.202,
pure,8,7,0.875,4.0,0,0,128,512,464,241.156,285.734,302.951,1.3862
pure,8,7,0.875,4.0,0,0,512,2048,1856,852.655,955.473,949.521,0.9421
pure,8,7,0.875,4.0,0,0,2048,8192,7424,1888.993,1887.008,1887.936,
mixed,8,7,0.875,4.0,16,0,128,512,464,277.508,324.613,309.925,0.6882
mixed,8,7,0.875,4.0,16,0,512,2048,1856,866.382,969.873,951.279,0.8203
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,1889.54,1891.424,1887.713,-0.9697
mixed,8,7,0.875,4.0,16,512,128,512,464,347.366,397.064,343.302,-0.0818
mixed,8,7,0.875,4.0,16,512,512,2048,1856,937.168,1040.05,950.705,0.1316
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,1972.513,1971.745,1944.961,
mixed,8,7,0.875,4.0,16,2048,128,512,464,562.857,610.412,604.394,0.8735
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,1152.691,1256.212,1038.322,-1.1048
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,2213.446,2216.453,2189.928,-7.8211
mixed,8,7,0.875,4.0,16,8192,128,512,464,875.053,930.319,918.734,0.7904
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,1491.322,1597.116,1466.361,-0.2359
mixed,8,7,0.875,4.0,16,8192,2048,8192,7424,2494.189,2494.154,2216.646,
mixed,8,7,0.875,4.0,64,0,128,512,464,279.91,327.141,311.525,0.6694
mixed,8,7,0.875,4.0,64,0,512,2048,1856,867.439,971.952,949.168,0.782
mixed,8,7,0.875,4.0,64,0,2048,8192,7424,1898.721,1895.745,1884.737,
mixed,8,7,0.875,4.0,64,512,128,512,464,349.956,397.542,343.685,-0.1318
mixed,8,7,0.875,4.0,64,512,512,2048,1856,940.08,1044.658,949.103,0.0863
mixed,8,7,0.875,4.0,64,512,2048,8192,7424,1975.074,1977.248,1941.953,-15.2351
mixed,8,7,0.875,4.0,64,2048,128,512,464,564.81,612.298,606.474,0.8774
mixed,8,7,0.875,4.0,64,2048,512,2048,1856,1154.004,1256.597,1041.297,-1.0986
mixed,8,7,0.875,4.0,64,2048,2048,8192,7424,2219.431,2218.118,2185.126,
mixed,8,7,0.875,4.0,64,8192,128,512,464,881.039,930.16,923.793,0.8704
mixed,8,7,0.875,4.0,64,8192,512,2048,1856,1493.37,1587.963,1469.051,-0.2571
mixed,8,7,0.875,4.0,64,8192,2048,8192,7424,2493.643,2494.538,2215.559,-310.7084
mixed,8,7,0.875,4.0,256,0,128,512,464,342.63,401.64,383.495,0.6925
mixed,8,7,0.875,4.0,256,0,512,2048,1856,947.759,1052.914,1018.322,0.671
mixed,8,7,0.875,4.0,256,0,2048,8192,7424,1974.337,1976.129,1945.666,-15.9994
mixed,8,7,0.875,4.0,256,512,128,512,464,461.48,521.225,471.975,0.1757
mixed,8,7,0.875,4.0,256,512,512,2048,1856,1119.027,1250.357,1150.036,0.2361
mixed,8,7,0.875,4.0,256,512,2048,8192,7424,2138.116,2141.765,2113.541,-6.7347
mixed,8,7,0.875,4.0,256,2048,128,512,464,897.904,944.016,908.847,0.2373
mixed,8,7,0.875,4.0,256,2048,512,2048,1856,1460.73,1589.66,1375.67,-0.6597
mixed,8,7,0.875,4.0,256,2048,2048,8192,7424,2543.822,2534.891,2520.908,
mixed,8,7,0.875,4.0,256,8192,128,512,464,1422.33,1463.225,1452.344,0.7339
mixed,8,7,0.875,4.0,256,8192,512,2048,1856,2102.852,2196.486,2026.722,-0.8131
mixed,8,7,0.875,4.0,256,8192,2048,8192,7424,3113.493,3111.188,2850.897,
mixed,8,7,0.875,4.0,1024,0,128,512,464,902.51,945.328,927.088,0.574
mixed,8,7,0.875,4.0,1024,0,512,2048,1856,1538.395,1659.643,1585.883,0.3917
mixed,8,7,0.875,4.0,1024,0,2048,8192,7424,2740.178,2740.015,2624.782,
mixed,8,7,0.875,4.0,1024,512,128,512,464,1338.87,1381.688,1364.695,0.6031
mixed,8,7,0.875,4.0,1024,512,512,2048,1856,1925.44,2055.941,1980.898,0.425
mixed,8,7,0.875,4.0,1024,512,2048,8192,7424,3165.718,3161.11,3064.371,
mixed,8,7,0.875,4.0,1024,2048,128,512,464,2622.191,2669.036,2651.344,0.6223
mixed,8,7,0.875,4.0,1024,2048,512,2048,1856,3176.373,3257.688,3189.912,0.1665
mixed,8,7,0.875,4.0,1024,2048,2048,8192,7424,4393.805,4393.547,4278.791,
mixed,8,7,0.875,4.0,1024,8192,128,512,464,4006.501,4059.015,4046.981,0.7708
mixed,8,7,0.875,4.0,1024,8192,512,2048,1856,4618.992,4717.395,4683.409,0.6546
mixed,8,7,0.875,4.0,1024,8192,2048,8192,7424,5622.977,5616.802,5616.414,
mixed,8,7,0.875,4.0,4096,0,128,512,464,7898.92,7944.52,7925.962,0.593
mixed,8,7,0.875,4.0,4096,0,512,2048,1856,8472.336,8578.068,8505.361,0.3123
mixed,8,7,0.875,4.0,4096,0,2048,8192,7424,9506.21,9508.992,9404.256,-36.6477
mixed,8,7,0.875,4.0,4096,512,128,512,464,9454.881,9507.108,9491.012,0.6918
mixed,8,7,0.875,4.0,4096,512,512,2048,1856,10015.631,10123.631,10044.428,0.2666
mixed,8,7,0.875,4.0,4096,512,2048,8192,7424,11075.134,11073.278,10960.477,
mixed,8,7,0.875,4.0,4096,2048,128,512,464,12902.363,12945.759,12705.628,-4.5335
mixed,8,7,0.875,4.0,4096,2048,512,2048,1856,13182.946,13270.277,13424.52,2.7662
mixed,8,7,0.875,4.0,4096,2048,2048,8192,7424,14416.571,13822.124,13712.937,
mixed,8,7,0.875,4.0,4096,8192,128,512,464,13854.667,13885.614,14495.098,20.6944
mixed,8,7,0.875,4.0,4096,8192,512,2048,1856,14599.994,14459.288,14395.734,
mixed,8,7,0.875,4.0,4096,8192,2048,8192,7424,15328.326,15089.028,15012.511,
pure,32,1,0.0312,4.0,0,0,128,512,140,476.905,1069.938,559.273,0.1389
pure,32,1,0.0312,4.0,0,0,512,2048,560,1166.196,3735.681,1367.063,0.0782
pure,32,1,0.0312,4.0,0,0,2048,8192,2240,3965.382,7456.48,4158.662,0.0554
mixed,32,1,0.0312,4.0,16,0,128,512,140,510.601,1152.211,555.818,0.0705
mixed,32,1,0.0312,4.0,16,0,512,2048,560,1167.285,3742.177,1366.583,0.0774
mixed,32,1,0.0312,4.0,16,0,2048,8192,2240,3971.78,7452.033,4148.552,0.0508
mixed,32,1,0.0312,4.0,16,512,128,512,140,568.266,1155.605,577.834,0.0163
mixed,32,1,0.0312,4.0,16,512,512,2048,560,1168.435,3750.687,1381.976,0.0827
mixed,32,1,0.0312,4.0,16,512,2048,8192,2240,3985.666,7485.695,4175.911,0.0544
mixed,32,1,0.0312,4.0,16,2048,128,512,140,823.534,1383.032,849.677,0.0467
mixed,32,1,0.0312,4.0,16,2048,512,2048,560,1391.704,3744.13,1470.202,0.0334
mixed,32,1,0.0312,4.0,16,2048,2048,8192,2240,3965.764,7497.377,4191.046,0.0638
mixed,32,1,0.0312,4.0,16,8192,128,512,140,1170.772,1810.4,1191.988,0.0332
mixed,32,1,0.0312,4.0,16,8192,512,2048,560,1824.639,4177.543,1905.599,0.0344
mixed,32,1,0.0312,4.0,16,8192,2048,8192,2240,4394.54,7478.688,4192.615,-0.0655
mixed,32,1,0.0312,4.0,64,0,128,512,140,512.266,1153.97,556.682,0.0692
mixed,32,1,0.0312,4.0,64,0,512,2048,560,1167.573,3740.8,1366.169,0.0772
mixed,32,1,0.0312,4.0,64,0,2048,8192,2240,3972.196,7457.12,4161.897,0.0544
mixed,32,1,0.0312,4.0,64,512,128,512,140,570.955,1157.522,580.362,0.016
mixed,32,1,0.0312,4.0,64,512,512,2048,560,1168.596,3750.208,1382.233,0.0828
mixed,32,1,0.0312,4.0,64,512,2048,8192,2240,3985.379,7488.257,4170.696,0.0529
mixed,32,1,0.0312,4.0,64,2048,128,512,140,827.087,1388.47,854.768,0.0493
mixed,32,1,0.0312,4.0,64,2048,512,2048,560,1396.218,3745.408,1472.602,0.0325
mixed,32,1,0.0312,4.0,64,2048,2048,8192,2240,3965.252,7494.016,4175.144,0.0595
mixed,32,1,0.0312,4.0,64,8192,128,512,140,1172.788,1808.799,1191.093,0.0288
mixed,32,1,0.0312,4.0,64,8192,512,2048,560,1825.376,4178.664,1907.169,0.0348
mixed,32,1,0.0312,4.0,64,8192,2048,8192,2240,4405.036,7479.363,4193.736,-0.0687
mixed,32,1,0.0312,4.0,256,0,128,512,140,609.516,1228.726,650.923,0.0669
mixed,32,1,0.0312,4.0,256,0,512,2048,560,1242.296,3848.065,1474.426,0.0891
mixed,32,1,0.0312,4.0,256,0,2048,8192,2240,4080.582,7573.377,4255.336,0.05
mixed,32,1,0.0312,4.0,256,512,128,512,140,751.149,1330.71,763.022,0.0205
mixed,32,1,0.0312,4.0,256,512,512,2048,560,1340.313,3883.941,1558.907,0.0859
mixed,32,1,0.0312,4.0,256,512,2048,8192,2240,4117.99,7656.195,4284.969,0.0472
mixed,32,1,0.0312,4.0,256,2048,128,512,140,1194.422,1776.703,1206.708,0.0211
mixed,32,1,0.0312,4.0,256,2048,512,2048,560,1792.223,4120.392,1855.104,0.027
mixed,32,1,0.0312,4.0,256,2048,2048,8192,2240,4340.585,7795.879,4562.927,0.0643
mixed,32,1,0.0312,4.0,256,8192,128,512,140,1772.829,2448.041,1784.479,0.0173
mixed,32,1,0.0312,4.0,256,8192,512,2048,560,2467.338,4860.918,2495.212,0.0116
mixed,32,1,0.0312,4.0,256,8192,2048,8192,2240,5087.449,8127.082,4863.155,-0.0738
mixed,32,1,0.0312,4.0,1024,0,128,512,140,1330.967,1917.313,1345.24,0.0243
mixed,32,1,0.0312,4.0,1024,0,512,2048,560,1929.632,4536.842,2123.91,0.0745
mixed,32,1,0.0312,4.0,1024,0,2048,8192,2240,4774.962,8230.605,4948.663,0.0503
mixed,32,1,0.0312,4.0,1024,512,128,512,140,1765.695,2341.48,1779.393,0.0238
mixed,32,1,0.0312,4.0,1024,512,512,2048,560,2356.04,4925.268,2507.37,0.0589
mixed,32,1,0.0312,4.0,1024,512,2048,8192,2240,5164.025,8721.076,5311.29,0.0414
mixed,32,1,0.0312,4.0,1024,2048,128,512,140,3051.094,3661.855,3063.507,0.0203
mixed,32,1,0.0312,4.0,1024,2048,512,2048,560,3669.726,6076.583,3732.896,0.0262
mixed,32,1,0.0312,4.0,1024,2048,2048,8192,2240,6308.812,9920.073,6500.399,0.0531
mixed,32,1,0.0312,4.0,1024,8192,128,512,140,4439.404,5113.143,4453.804,0.0214
mixed,32,1,0.0312,4.0,1024,8192,512,2048,560,5124.215,7585.505,5183.098,0.0239
mixed,32,1,0.0312,4.0,1024,8192,2048,8192,2240,7811.718,10976.443,7682.434,-0.0409
mixed,32,1,0.0312,4.0,4096,0,128,512,140,8927.034,9528.516,8941.016,0.0232
mixed,32,1,0.0312,4.0,4096,0,512,2048,560,9542.017,11988.684,9609.059,0.0274
mixed,32,1,0.0312,4.0,4096,0,2048,8192,2240,12218.388,15563.592,12119.952,-0.0294
mixed,32,1,0.0312,4.0,4096,512,128,512,140,10493.297,11089.341,10507.061,0.0231
mixed,32,1,0.0312,4.0,4096,512,512,2048,560,11099.934,13550.887,11161.311,0.025
mixed,32,1,0.0312,4.0,4096,512,2048,8192,2240,13792.588,16648.57,12576.152,-0.4259
mixed,32,1,0.0312,4.0,4096,2048,128,512,140,13948.813,14423.669,13352.711,-1.2553
mixed,32,1,0.0312,4.0,4096,2048,512,2048,560,13835.149,16842.111,14487.768,0.217
mixed,32,1,0.0312,4.0,4096,2048,2048,8192,2240,17315.656,20627.711,14979.362,-0.7054
mixed,32,1,0.0312,4.0,4096,8192,128,512,140,13506.439,16150.516,14392.47,0.3351
mixed,32,1,0.0312,4.0,4096,8192,512,2048,560,15007.521,18816.193,14597.05,-0.1078
mixed,32,1,0.0312,4.0,4096,8192,2048,8192,2240,17124.067,22380.702,17693.906,0.1084
pure,32,2,0.0625,4.0,0,0,128,512,152,459.4,1029.457,563.178,0.182
pure,32,2,0.0625,4.0,0,0,512,2048,608,1175.893,3737.759,1461.017,0.1113
pure,32,2,0.0625,4.0,0,0,2048,8192,2432,4381.034,7452.383,4171.302,-0.0683
mixed,32,2,0.0625,4.0,16,0,128,512,152,512.007,1154.643,573.001,0.0949
mixed,32,2,0.0625,4.0,16,0,512,2048,608,1178.962,3740.609,1458.779,0.1092
mixed,32,2,0.0625,4.0,16,0,2048,8192,2432,4385.737,7455.998,4174.887,-0.0687
mixed,32,2,0.0625,4.0,16,512,128,512,152,569.482,1156.275,602.923,0.057
mixed,32,2,0.0625,4.0,16,512,512,2048,608,1178.898,3750.433,1467.93,0.1124
mixed,32,2,0.0625,4.0,16,512,2048,8192,2432,4399.756,7480.962,4190.155,-0.068
mixed,32,2,0.0625,4.0,16,2048,128,512,152,825.102,1383.574,864.398,0.0704
mixed,32,2,0.0625,4.0,16,2048,512,2048,608,1397.56,3747.521,1563.835,0.0708
mixed,32,2,0.0625,4.0,16,2048,2048,8192,2432,4374.349,7488.385,4187.24,-0.0601
mixed,32,2,0.0625,4.0,16,8192,128,512,152,1172.405,1806.528,1210.869,0.0607
mixed,32,2,0.0625,4.0,16,8192,512,2048,608,1834.719,4171.4,1939.585,0.0449
mixed,32,2,0.0625,4.0,16,8192,2048,8192,2432,4807.474,7474.366,4476.621,-0.1241
mixed,32,2,0.0625,4.0,64,0,128,512,152,513.321,1154.002,573.994,0.0947
mixed,32,2,0.0625,4.0,64,0,512,2048,608,1179.698,3742.273,1462.201,0.1102
mixed,32,2,0.0625,4.0,64,0,2048,8192,2432,4384.971,7467.583,4182.058,-0.0658
mixed,32,2,0.0625,4.0,64,512,128,512,152,572.171,1157.876,605.291,0.0565
mixed,32,2,0.0625,4.0,64,512,512,2048,608,1179.222,3750.879,1469.849,0.113
mixed,32,2,0.0625,4.0,64,512,2048,8192,2432,4401.513,7486.495,4192.232,-0.0678
mixed,32,2,0.0625,4.0,64,2048,128,512,152,827.534,1387.191,867.599,0.0716
mixed,32,2,0.0625,4.0,64,2048,512,2048,608,1402.072,3745.729,1560.7,0.0677
mixed,32,2,0.0625,4.0,64,2048,2048,8192,2432,4372.331,7494.271,4191.56,-0.0579
mixed,32,2,0.0625,4.0,64,8192,128,512,152,1176.181,1812.255,1215.381,0.0616
mixed,32,2,0.0625,4.0,64,8192,512,2048,608,1837.887,4186.376,1944.225,0.0453
mixed,32,2,0.0625,4.0,64,8192,2048,8192,2432,4813.266,7481.023,4471.275,-0.1282
mixed,32,2,0.0625,4.0,256,0,128,512,152,610.505,1229.621,669.581,0.0954
mixed,32,2,0.0625,4.0,256,0,512,2048,608,1253.684,3847.97,1542.044,0.1112
mixed,32,2,0.0625,4.0,256,0,2048,8192,2432,4497.26,7574.561,4286.6,-0.0685
mixed,32,2,0.0625,4.0,256,512,128,512,152,751.053,1328.727,779.471,0.0492
mixed,32,2,0.0625,4.0,256,512,512,2048,608,1350.872,3885.697,1640.38,0.1142
mixed,32,2,0.0625,4.0,256,512,2048,8192,2432,4525.071,7652.003,4441.132,-0.0268
mixed,32,2,0.0625,4.0,256,2048,128,512,152,1199.319,1775.742,1224.725,0.0441
mixed,32,2,0.0625,4.0,256,2048,512,2048,608,1796.286,4117.639,1927.266,0.0564
mixed,32,2,0.0625,4.0,256,2048,2048,8192,2432,4805.651,7841.541,4580.496,-0.0742
mixed,32,2,0.0625,4.0,256,8192,128,512,152,1768.83,2452.267,1806.528,0.0552
mixed,32,2,0.0625,4.0,256,8192,512,2048,608,2475.053,4848.629,2589.164,0.0481
mixed,32,2,0.0625,4.0,256,8192,2048,8192,2432,5505.47,8139.567,5138.584,-0.1393
mixed,32,2,0.0625,4.0,1024,0,128,512,152,1333.303,1916.833,1361.973,0.0491
mixed,32,2,0.0625,4.0,1024,0,512,2048,608,1938.592,4539.276,2197.093,0.0994
mixed,32,2,0.0625,4.0,1024,0,2048,8192,2432,5192.121,8227.053,5050.039,-0.0468
mixed,32,2,0.0625,4.0,1024,512,128,512,152,1766.301,2344.36,1798.335,0.0554
mixed,32,2,0.0625,4.0,1024,512,512,2048,608,2366.504,4920.306,2594.606,0.0893
mixed,32,2,0.0625,4.0,1024,512,2048,8192,2432,5586.048,8717.43,5426.718,-0.0509
mixed,32,2,0.0625,4.0,1024,2048,128,512,152,3051.187,3661.95,3081.971,0.0504
mixed,32,2,0.0625,4.0,1024,2048,512,2048,608,3680.448,6080.168,3808.704,0.0534
mixed,32,2,0.0625,4.0,1024,2048,2048,8192,2432,6711.633,9912.2,6607.92,-0.0324
mixed,32,2,0.0625,4.0,1024,8192,128,512,152,4439.693,5108.184,4469.262,0.0442
mixed,32,2,0.0625,4.0,1024,8192,512,2048,608,5122.232,7574.05,5260.282,0.0563
mixed,32,2,0.0625,4.0,1024,8192,2048,8192,2432,8236.427,10977.915,7781.446,-0.166
mixed,32,2,0.0625,4.0,4096,0,128,512,152,8930.01,9529.986,8961.143,0.0519
mixed,32,2,0.0625,4.0,4096,0,512,2048,608,9547.779,11990.415,9680.677,0.0544
mixed,32,2,0.0625,4.0,4096,0,2048,8192,2432,12646.362,15566.954,12249.425,-0.1359
mixed,32,2,0.0625,4.0,4096,512,128,512,152,10492.339,11086.143,10528.854,0.0615
mixed,32,2,0.0625,4.0,4096,512,512,2048,608,11101.631,13556.71,10954.429,-0.06
mixed,32,2,0.0625,4.0,4096,512,2048,8192,2432,14223.636,17080.741,12696.41,-0.5345
mixed,32,2,0.0625,4.0,4096,2048,128,512,152,12810.169,13276.609,13955.055,2.4545
mixed,32,2,0.0625,4.0,4096,2048,512,2048,608,14443.929,17069.923,14544.346,0.0382
mixed,32,2,0.0625,4.0,4096,2048,2048,8192,2432,17745.165,18832.352,15780.971,-1.8067
mixed,32,2,0.0625,4.0,4096,8192,128,512,152,15503.659,16150.968,14528.76,-1.5061
mixed,32,2,0.0625,4.0,4096,8192,512,2048,608,15136.516,17459.563,15150.753,0.0061
mixed,32,2,0.0625,4.0,4096,8192,2048,8192,2432,18081.721,19820.596,16849.507,-0.7086
pure,32,3,0.0938,4.0,0,0,128,512,164,519.048,1154.261,584.202,0.1026
pure,32,3,0.0938,4.0,0,0,512,2048,656,1376.984,3736.962,1493.08,0.0492
pure,32,3,0.0938,4.0,0,0,2048,8192,2624,4612.048,7454.306,4190.44,-0.1483
mixed,32,3,0.0938,4.0,16,0,128,512,164,516.617,1153.332,594.925,0.123
mixed,32,3,0.0938,4.0,16,0,512,2048,656,1380.152,3741.921,1507.705,0.054
mixed,32,3,0.0938,4.0,16,0,2048,8192,2624,4612.015,7454.305,4188.839,-0.1489
mixed,32,3,0.0938,4.0,16,512,128,512,164,572.138,1155.797,617.069,0.077
mixed,32,3,0.0938,4.0,16,512,512,2048,656,1373.466,3751.074,1557.691,0.0775
mixed,32,3,0.0938,4.0,16,512,2048,8192,2624,4633.553,7488.544,4320.395,-0.1097
mixed,32,3,0.0938,4.0,16,2048,128,512,164,828.943,1383.479,874.865,0.0828
mixed,32,3,0.0938,4.0,16,2048,512,2048,656,1575.707,3746.209,1604.699,0.0134
mixed,32,3,0.0938,4.0,16,2048,2048,8192,2624,4611.825,7503.841,4466.957,-0.0501
mixed,32,3,0.0938,4.0,16,8192,128,512,164,1176.309,1810.815,1234.806,0.0922
mixed,32,3,0.0938,4.0,16,8192,512,2048,656,2045.188,4185.576,2045.252,0.0
mixed,32,3,0.0938,4.0,16,8192,2048,8192,2624,5025.846,7473.824,4493.87,-0.2173
mixed,32,3,0.0938,4.0,64,0,128,512,164,517.673,1154.55,597.993,0.1261
mixed,32,3,0.0938,4.0,64,0,512,2048,656,1383.0,3740.287,1505.851,0.0521
mixed,32,3,0.0938,4.0,64,0,2048,8192,2624,4616.08,7457.952,4203.016,-0.1453
mixed,32,3,0.0938,4.0,64,512,128,512,164,575.435,1156.948,618.505,0.0741
