pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=128,sr<=5%,kvB<=1k,kp<=512,0.015,4
256,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0152,4
256,n<=128,sr<=5%,kvB<=1k,kp=0,0.0133,4
256,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0133,4
256,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0264,4
256,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0172,4
256,n<=128,sr<=5%,kvB<=4k,kp=0,0.029,4
256,n<=128,sr<=5%,kvB<=8k,kp<=2k,-0.0197,4
256,n<=128,sr<=5%,kvB<=8k,kp<=512,-0.0125,4
256,n<=128,sr<=5%,kvB<=8k,kp<=8k,-0.0193,4
256,n<=128,sr<=5%,kvB<=8k,kp=0,-0.0074,4
256,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0289,1
256,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0081,1
256,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0241,1
256,n<=128,sr<=70%,kvB<=1k,kp=0,0.0218,1
256,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0108,1
256,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0084,1
256,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0317,1
256,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0114,1
256,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2865,2
256,n<=128,sr>70%,kvB<=1k,kp<=512,0.2361,2
256,n<=128,sr>70%,kvB<=1k,kp<=8k,0.3174,2
256,n<=128,sr>70%,kvB<=1k,kp=0,0.2445,2
256,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0006,2
256,n<=128,sr>70%,kvB<=4k,kp<=512,0.0293,2
256,n<=128,sr>70%,kvB<=4k,kp<=8k,0.1043,2
256,n<=128,sr>70%,kvB<=4k,kp=0,0.0412,2
256,n<=128,sr>70%,kvB<=8k,kp<=2k,-277.418,1
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.9591,1
256,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.9445,1
256,n<=2,sr<=70%,kvB<=1k,kp<=8k,-1.0679,1
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.9618,1
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,-1.0054,1
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9667,1
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.9667,1
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.9811,1
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0864,3
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0808,3
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0951,3
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.1783,3
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0247,3
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1176,3
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0191,3
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.1417,3
256,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.1088,3
256,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.0738,3
256,n<=32,sr<=15%,kvB<=8k,kp<=8k,-0.1824,3
256,n<=32,sr<=15%,kvB<=8k,kp=0,-0.0845,3
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1169,1
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.097,1
256,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1064,1
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.1704,1
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0068,1
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1004,1
256,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0002,1
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.1188,1
256,n<=32,sr<=40%,kvB<=8k,kp<=2k,-1.3353,1
256,n<=32,sr<=40%,kvB<=8k,kp<=512,-1.4244,1
256,n<=32,sr<=40%,kvB<=8k,kp<=8k,-2.0228,1
256,n<=32,sr<=40%,kvB<=8k,kp=0,-1.2399,1
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0125,1
256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0322,1
256,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0173,1
256,n<=32,sr<=5%,kvB<=1k,kp=0,0.1329,1
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0138,1
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1557,1
256,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0066,1
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.1628,1
256,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0823,1
256,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0459,1
256,n<=32,sr<=5%,kvB<=8k,kp<=8k,-0.074,1
256,n<=32,sr<=5%,kvB<=8k,kp=0,0.0927,1
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0797,1
256,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.0686,1
256,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.032,1
256,n<=32,sr<=70%,kvB<=1k,kp=0,0.1101,1
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.029,1
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0935,1
256,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.1049,1
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.1504,1
256,n<=32,sr<=70%,kvB<=8k,kp<=8k,-565.0043,1
256,n<=32,sr<=70%,kvB<=8k,kp=0,-121.9416,1
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.2903,2
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.1654,2
256,n<=32,sr>70%,kvB<=1k,kp<=8k,0.1276,2
256,n<=32,sr>70%,kvB<=1k,kp=0,0.4326,2
256,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0677,2
256,n<=32,sr>70%,kvB<=4k,kp<=512,0.1847,2
256,n<=32,sr>70%,kvB<=4k,kp<=8k,0.1866,2
256,n<=32,sr>70%,kvB<=4k,kp=0,0.4199,2
256,n<=32,sr>70%,kvB<=8k,kp<=2k,-114.6433,1
256,n<=32,sr>70%,kvB<=8k,kp<=512,-69.9183,1
256,n<=32,sr>70%,kvB<=8k,kp<=8k,-306.9624,1
256,n<=32,sr>70%,kvB<=8k,kp=0,-66.5674,1
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.2156,1
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.2176,1
256,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1896,1
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.5386,1
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0836,1
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.527,1
256,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0807,1
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.423,1
256,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.6974,1
256,n<=8,sr<=15%,kvB<=8k,kp<=512,0.228,1
256,n<=8,sr<=15%,kvB<=8k,kp<=8k,-0.0907,1
256,n<=8,sr<=15%,kvB<=8k,kp=0,0.2293,1
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1838,2
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0448,2
256,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1744,2
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.555,2
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0018,2
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.4383,2
256,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.1164,2
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.3529,2
256,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.3421,2
256,n<=8,sr<=40%,kvB<=8k,kp<=512,-0.2274,1
256,n<=8,sr<=40%,kvB<=8k,kp<=8k,-1.7384,2
256,n<=8,sr<=40%,kvB<=8k,kp=0,-0.6967,2
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.1052,1
256,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.4983,1
256,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.0932,1
256,n<=8,sr<=70%,kvB<=1k,kp=0,0.6016,1
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.0757,1
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.4664,1
256,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.0084,1
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.2177,1
256,n<=8,sr<=70%,kvB<=8k,kp<=8k,-34924.5152,1
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.8695,2
256,n<=8,sr>70%,kvB<=1k,kp<=512,-0.1011,2
256,n<=8,sr>70%,kvB<=1k,kp<=8k,0.8556,2
256,n<=8,sr>70%,kvB<=1k,kp=0,0.7607,2
256,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.6076,2
256,n<=8,sr>70%,kvB<=4k,kp<=512,0.953,2
256,n<=8,sr>70%,kvB<=4k,kp<=8k,0.9459,2
256,n<=8,sr>70%,kvB<=4k,kp=0,0.9834,2
256,n<=8,sr>70%,kvB<=8k,kp<=2k,-15.2686,2
256,n<=8,sr>70%,kvB<=8k,kp<=512,0.0992,1
1024,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.087,2
1024,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0795,2
1024,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0855,2
1024,n<=128,sr<=15%,kvB<=1k,kp=0,0.0759,2
1024,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0128,2
1024,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0092,2
1024,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.009,2
1024,n<=128,sr<=15%,kvB<=4k,kp=0,0.0114,2
1024,n<=128,sr<=15%,kvB<=8k,kp<=2k,-0.215,2
1024,n<=128,sr<=15%,kvB<=8k,kp<=512,-0.1987,2
1024,n<=128,sr<=15%,kvB<=8k,kp<=8k,-0.2519,2
1024,n<=128,sr<=15%,kvB<=8k,kp=0,-0.2019,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0994,1
1024,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0926,1
1024,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0987,1
1024,n<=128,sr<=40%,kvB<=1k,kp=0,0.0869,1
1024,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.006,1
1024,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0065,1
1024,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0011,1
1024,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0051,1
1024,n<=128,sr<=40%,kvB<=8k,kp<=2k,-1.6797,1
1024,n<=128,sr<=40%,kvB<=8k,kp<=512,-1.6363,1
1024,n<=128,sr<=40%,kvB<=8k,kp<=8k,-2.057,1
1024,n<=128,sr<=40%,kvB<=8k,kp=0,-1.6414,1
1024,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0149,4
1024,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0136,4
1024,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0158,4
1024,n<=128,sr<=5%,kvB<=1k,kp=0,0.0141,4
1024,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0167,4
1024,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0171,4
1024,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0153,4
1024,n<=128,sr<=5%,kvB<=4k,kp=0,0.0201,4
1024,n<=128,sr<=5%,kvB<=8k,kp<=2k,-0.0074,4
1024,n<=128,sr<=5%,kvB<=8k,kp<=512,-0.007,4
1024,n<=128,sr<=5%,kvB<=8k,kp<=8k,-0.0376,4
1024,n<=128,sr<=5%,kvB<=8k,kp=0,-0.0098,4
1024,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0192,1
1024,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0114,1
1024,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.007,1
1024,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0136,1
1024,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0003,1
1024,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0063,1
1024,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0081,1
1024,n<=128,sr<=70%,kvB<=4k,kp=0,-0.008,1
1024,n<=128,sr<=70%,kvB<=8k,kp<=2k,-502.1706,1
1024,n<=128,sr<=70%,kvB<=8k,kp=0,-16733.3654,1
1024,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2855,2
1024,n<=128,sr>70%,kvB<=1k,kp<=512,0.2129,2
1024,n<=128,sr>70%,kvB<=1k,kp<=8k,0.279,2
1024,n<=128,sr>70%,kvB<=1k,kp=0,0.2166,2
1024,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0264,2
1024,n<=128,sr>70%,kvB<=4k,kp<=512,0.0465,2
1024,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0383,2
1024,n<=128,sr>70%,kvB<=4k,kp=0,0.039,2
1024,n<=128,sr>70%,kvB<=8k,kp<=2k,-473.265,1
1024,n<=128,sr>70%,kvB<=8k,kp=0,-17857.6856,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,-2.6592,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0784,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=8k,-1.0428,1
1024,n<=2,sr<=70%,kvB<=1k,kp=0,0.2153,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.0748,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=512,0.6828,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.9491,1
1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.7572,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=512,-19.9836,1
1024,n<=2,sr<=70%,kvB<=8k,kp=0,-32.2735,1
1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0953,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0879,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.062,3
1024,n<=32,sr<=15%,kvB<=1k,kp=0,0.0886,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0061,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0928,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0109,3
1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.1145,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.1278,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.1309,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=8k,-0.3041,3
1024,n<=32,sr<=15%,kvB<=8k,kp=0,-0.1057,3
1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0866,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0786,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0398,1
1024,n<=32,sr<=40%,kvB<=1k,kp=0,0.0964,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0264,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0841,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0304,1
1024,n<=32,sr<=40%,kvB<=4k,kp=0,0.1051,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=2k,-1.45,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=512,-1.4956,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=8k,-1.868,1
1024,n<=32,sr<=40%,kvB<=8k,kp=0,-1.4775,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0287,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0197,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0148,1
1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.031,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0265,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0874,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.034,1
1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.1318,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0334,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0368,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=8k,-0.0704,1
1024,n<=32,sr<=5%,kvB<=8k,kp=0,0.0492,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.0268,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.0148,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.0747,1
1024,n<=32,sr<=70%,kvB<=1k,kp=0,0.0214,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.0414,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0697,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0397,1
1024,n<=32,sr<=70%,kvB<=4k,kp=0,0.0601,1
1024,n<=32,sr>70%,kvB<=1k,kp<=2k,0.2593,2
1024,n<=32,sr>70%,kvB<=1k,kp<=512,0.3195,2
1024,n<=32,sr>70%,kvB<=1k,kp<=8k,0.0662,2
1024,n<=32,sr>70%,kvB<=1k,kp=0,0.2813,2
1024,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0996,2
1024,n<=32,sr>70%,kvB<=4k,kp<=512,0.0206,2
1024,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.0342,2
1024,n<=32,sr>70%,kvB<=4k,kp=0,0.0136,2
1024,n<=32,sr>70%,kvB<=8k,kp<=8k,-181.5219,1
1024,n<=32,sr>70%,kvB<=8k,kp=0,-27.0413,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1189,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1174,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1602,1
1024,n<=8,sr<=15%,kvB<=1k,kp=0,0.104,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.0298,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=512,0.2203,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0612,1
1024,n<=8,sr<=15%,kvB<=4k,kp=0,0.3826,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.1442,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=512,0.2582,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=8k,-0.1111,1
1024,n<=8,sr<=15%,kvB<=8k,kp=0,0.305,1
1024,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.041,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0828,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1192,2
1024,n<=8,sr<=40%,kvB<=1k,kp=0,0.0518,2
1024,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0827,2
1024,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2927,2
1024,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0731,2
1024,n<=8,sr<=40%,kvB<=4k,kp=0,0.401,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=2k,-0.5696,1
1024,n<=8,sr<=40%,kvB<=8k,kp<=512,-0.5839,1
1024,n<=8,sr<=40%,kvB<=8k,kp<=8k,-1.8884,1
1024,n<=8,sr<=40%,kvB<=8k,kp=0,-0.3724,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.1228,1
1024,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0657,1
1024,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.1056,1
1024,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0393,1
1024,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.0428,1
1024,n<=8,sr<=70%,kvB<=4k,kp<=512,0.3485,1
1024,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.0157,1
1024,n<=8,sr<=70%,kvB<=4k,kp=0,0.3754,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=8k,-587.1287,1
1024,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3464,2
1024,n<=8,sr>70%,kvB<=1k,kp<=512,0.3706,2
1024,n<=8,sr>70%,kvB<=1k,kp<=8k,0.6869,2
1024,n<=8,sr>70%,kvB<=1k,kp=0,0.2439,2
1024,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.6717,2
1024,n<=8,sr>70%,kvB<=4k,kp<=512,0.3938,2
1024,n<=8,sr>70%,kvB<=4k,kp<=8k,0.8338,2
1024,n<=8,sr>70%,kvB<=4k,kp=0,0.2861,2
1024,n<=8,sr>70%,kvB<=8k,kp<=512,-101.2203,1
1024,n<=8,sr>70%,kvB<=8k,kp=0,-275.6875,1
4096,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0905,2
4096,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0881,2
4096,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0885,2
4096,n<=128,sr<=15%,kvB<=1k,kp=0,0.0846,2
4096,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0106,2
4096,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0114,2
4096,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0104,2
4096,n<=128,sr<=15%,kvB<=4k,kp=0,0.0088,2
4096,n<=128,sr<=15%,kvB<=8k,kp<=2k,-0.2517,2
4096,n<=128,sr<=15%,kvB<=8k,kp<=512,-0.2525,2
4096,n<=128,sr<=15%,kvB<=8k,kp<=8k,-0.2469,2
4096,n<=128,sr<=15%,kvB<=8k,kp=0,-0.2547,2
4096,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0996,1
4096,n<=128,sr<=40%,kvB<=1k,kp<=512,0.097,1
4096,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0998,1
4096,n<=128,sr<=40%,kvB<=1k,kp=0,0.0944,1
4096,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0063,1
4096,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.005,1
4096,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0061,1
4096,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0018,1
4096,n<=128,sr<=40%,kvB<=8k,kp<=2k,-2.05,1
4096,n<=128,sr<=40%,kvB<=8k,kp<=512,-2.0384,1
4096,n<=128,sr<=40%,kvB<=8k,kp<=8k,-9.4697,1
4096,n<=128,sr<=40%,kvB<=8k,kp=0,-4.9209,1
4096,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0165,4
4096,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0135,4
4096,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0135,4
4096,n<=128,sr<=5%,kvB<=1k,kp=0,0.0149,4
4096,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0173,4
4096,n<=128,sr<=5%,kvB<=4k,kp<=512,0.017,4
4096,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0017,4
4096,n<=128,sr<=5%,kvB<=4k,kp=0,0.0158,4
4096,n<=128,sr<=5%,kvB<=8k,kp<=2k,-0.0309,4
4096,n<=128,sr<=5%,kvB<=8k,kp<=512,-0.0306,4
4096,n<=128,sr<=5%,kvB<=8k,kp<=8k,-0.0297,4
4096,n<=128,sr<=5%,kvB<=8k,kp=0,-0.0304,4
4096,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0284,1
4096,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0013,1
4096,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0324,1
4096,n<=128,sr<=70%,kvB<=1k,kp=0,0.0092,1
4096,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0223,1
4096,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0206,1
4096,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0009,1
4096,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0155,1
4096,n<=128,sr<=70%,kvB<=8k,kp<=512,-266.6288,1
4096,n<=128,sr<=70%,kvB<=8k,kp<=8k,-1285.9167,1
4096,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2369,2
4096,n<=128,sr>70%,kvB<=1k,kp<=512,0.2099,2
4096,n<=128,sr>70%,kvB<=1k,kp<=8k,0.2315,2
4096,n<=128,sr>70%,kvB<=1k,kp=0,0.2461,2
4096,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0062,2
4096,n<=128,sr>70%,kvB<=4k,kp<=512,0.0045,2
4096,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0241,2
4096,n<=128,sr>70%,kvB<=4k,kp=0,0.0167,2
4096,n<=128,sr>70%,kvB<=8k,kp<=2k,-238.5666,1
4096,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.5291,1
4096,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.2212,1
4096,n<=2,sr<=70%,kvB<=1k,kp=0,-0.5747,1
4096,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0708,1
4096,n<=2,sr<=70%,kvB<=4k,kp<=512,-0.0936,1
4096,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.8427,1
4096,n<=2,sr<=70%,kvB<=4k,kp=0,0.008,1
4096,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0851,3
4096,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0989,3
4096,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0797,3
4096,n<=32,sr<=15%,kvB<=1k,kp=0,0.0834,3
4096,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0076,3
4096,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0126,3
4096,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0092,3
4096,n<=32,sr<=15%,kvB<=4k,kp=0,0.0098,3
4096,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.2717,3
4096,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.2181,3
4096,n<=32,sr<=15%,kvB<=8k,kp<=8k,-0.2773,3
4096,n<=32,sr<=15%,kvB<=8k,kp=0,-0.181,3
4096,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1264,1
4096,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1239,1
4096,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0786,1
4096,n<=32,sr<=40%,kvB<=1k,kp=0,0.116,1
4096,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0122,1
4096,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0053,1
4096,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.1376,1
4096,n<=32,sr<=40%,kvB<=4k,kp=0,0.0059,1
4096,n<=32,sr<=40%,kvB<=8k,kp<=2k,-2.2762,1
4096,n<=32,sr<=40%,kvB<=8k,kp<=512,-2.0157,1
4096,n<=32,sr<=40%,kvB<=8k,kp<=8k,-1.9323,1
4096,n<=32,sr<=40%,kvB<=8k,kp=0,-1.6047,1
4096,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0291,1
4096,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0465,1
