pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.5022,2
64,n<=8,sr<=70%,kvB<=16k,kp<=20k,-0.3665,1
64,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.6141,1
64,n<=8,sr<=70%,kvB<=16k,kp<=512,0.7023,1
64,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0334,1
64,n<=8,sr<=70%,kvB<=16k,kp=0,0.7309,1
64,n<=8,sr<=70%,kvB<=1k,kp<=20k,-0.1887,1
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.4289,1
64,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0013,1
64,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.4204,1
64,n<=8,sr<=70%,kvB<=1k,kp=0,0.5681,1
64,n<=8,sr<=70%,kvB<=32k,kp<=20k,0.1711,1
64,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.6671,1
64,n<=8,sr<=70%,kvB<=32k,kp<=512,0.6636,1
64,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.6456,1
64,n<=8,sr<=70%,kvB<=32k,kp=0,0.6815,1
64,n<=8,sr<=70%,kvB<=4k,kp<=20k,-0.5575,1
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.0042,1
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.4797,1
64,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.4921,1
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.8405,1
64,n<=8,sr>70%,kvB<=16k,kp<=20k,-1.3689,2
64,n<=8,sr>70%,kvB<=16k,kp<=2k,0.3957,2
64,n<=8,sr>70%,kvB<=16k,kp<=512,0.7819,2
64,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.6026,2
64,n<=8,sr>70%,kvB<=16k,kp=0,0.9844,2
64,n<=8,sr>70%,kvB<=1k,kp<=20k,-0.5807,2
64,n<=8,sr>70%,kvB<=1k,kp<=2k,-0.612,2
64,n<=8,sr>70%,kvB<=1k,kp<=512,-0.1473,2
64,n<=8,sr>70%,kvB<=1k,kp<=8k,-0.6025,2
64,n<=8,sr>70%,kvB<=1k,kp=0,0.4753,2
64,n<=8,sr>70%,kvB<=32k,kp<=20k,-0.7432,2
64,n<=8,sr>70%,kvB<=32k,kp<=2k,0.8377,2
64,n<=8,sr>70%,kvB<=32k,kp<=512,0.9256,2
64,n<=8,sr>70%,kvB<=32k,kp<=8k,0.4386,2
64,n<=8,sr>70%,kvB<=32k,kp=0,1.0016,2
64,n<=8,sr>70%,kvB<=4k,kp<=20k,-1.7548,2
64,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.5631,2
64,n<=8,sr>70%,kvB<=4k,kp<=512,0.2567,2
64,n<=8,sr>70%,kvB<=4k,kp<=8k,-1.5717,2
64,n<=8,sr>70%,kvB<=4k,kp=0,0.8122,2
256,n<=2,sr<=70%,kvB<=16k,kp<=20k,0.0354,1
256,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9759,1
256,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9793,1
256,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.8328,1
256,n<=2,sr<=70%,kvB<=16k,kp=0,0.9831,1
256,n<=2,sr<=70%,kvB<=1k,kp<=20k,0.1667,1
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.1719,1
256,n<=2,sr<=70%,kvB<=1k,kp<=512,0.1802,1
256,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.0927,1
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.9288,1
256,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.996,1
256,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9931,1
256,n<=2,sr<=70%,kvB<=32k,kp<=512,0.9856,1
256,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9908,1
256,n<=2,sr<=70%,kvB<=32k,kp=0,1.0068,1
256,n<=2,sr<=70%,kvB<=4k,kp<=20k,-0.0374,1
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.3003,1
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.8831,1
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.0274,1
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.9887,1
256,n<=32,sr<=15%,kvB<=16k,kp<=20k,-0.0039,3
256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0961,3
256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1016,3
256,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0083,3
256,n<=32,sr<=15%,kvB<=16k,kp=0,0.1005,3
256,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.0723,3
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.069,3
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0708,3
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.1386,3
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.1375,3
256,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.0773,3
256,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.0962,3
256,n<=32,sr<=15%,kvB<=32k,kp<=512,0.097,3
256,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.0908,3
256,n<=32,sr<=15%,kvB<=32k,kp=0,0.0946,3
256,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.0738,3
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0274,3
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1123,3
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.045,3
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.1274,3
256,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.0253,1
256,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0729,1
256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0829,1
256,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0457,1
256,n<=32,sr<=40%,kvB<=16k,kp=0,0.0865,1
256,n<=32,sr<=40%,kvB<=1k,kp<=20k,0.2166,1
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2444,1
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1983,1
256,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.4383,1
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.276,1
256,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.072,1
256,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.0715,1
256,n<=32,sr<=40%,kvB<=32k,kp<=512,0.0706,1
256,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.064,1
256,n<=32,sr<=40%,kvB<=32k,kp=0,0.0703,1
256,n<=32,sr<=40%,kvB<=4k,kp<=20k,0.0075,1
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0503,1
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0835,1
256,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0056,1
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.085,1
256,n<=32,sr<=5%,kvB<=16k,kp<=20k,-0.0137,1
256,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1024,1
256,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1082,1
256,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.001,1
256,n<=32,sr<=5%,kvB<=16k,kp=0,0.1001,1
256,n<=32,sr<=5%,kvB<=1k,kp<=20k,0.0231,1
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0167,1
256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0182,1
256,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0379,1
256,n<=32,sr<=5%,kvB<=1k,kp=0,0.0901,1
256,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.0791,1
256,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.0973,1
256,n<=32,sr<=5%,kvB<=32k,kp<=512,0.0943,1
256,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.093,1
256,n<=32,sr<=5%,kvB<=32k,kp=0,0.0893,1
256,n<=32,sr<=5%,kvB<=4k,kp<=20k,0.0435,1
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0171,1
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1159,1
256,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0255,1
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.1223,1
256,n<=32,sr<=70%,kvB<=16k,kp<=20k,-0.0546,1
256,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0846,1
256,n<=32,sr<=70%,kvB<=16k,kp<=512,0.1024,1
256,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.022,1
256,n<=32,sr<=70%,kvB<=16k,kp=0,0.1202,1
256,n<=32,sr<=70%,kvB<=1k,kp<=20k,0.1982,1
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.27,1
256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2189,1
256,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.1783,1
256,n<=32,sr<=70%,kvB<=1k,kp=0,0.2899,1
256,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.0708,1
256,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.0933,1
256,n<=32,sr<=70%,kvB<=32k,kp<=512,0.0996,1
256,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.0894,1
256,n<=32,sr<=70%,kvB<=32k,kp=0,0.1067,1
256,n<=32,sr<=70%,kvB<=4k,kp<=20k,-0.0618,1
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0148,1
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0899,1
256,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0064,1
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.1173,1
256,n<=32,sr>70%,kvB<=16k,kp<=20k,0.1007,2
256,n<=32,sr>70%,kvB<=16k,kp<=2k,0.1096,2
256,n<=32,sr>70%,kvB<=16k,kp<=512,0.1204,2
256,n<=32,sr>70%,kvB<=16k,kp<=8k,-0.0315,2
256,n<=32,sr>70%,kvB<=16k,kp=0,0.1231,2
256,n<=32,sr>70%,kvB<=1k,kp<=20k,0.4061,2
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4392,2
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.4126,2
256,n<=32,sr>70%,kvB<=1k,kp<=8k,0.4833,2
256,n<=32,sr>70%,kvB<=1k,kp=0,0.5629,2
256,n<=32,sr>70%,kvB<=32k,kp<=20k,0.0635,2
256,n<=32,sr>70%,kvB<=32k,kp<=2k,0.0743,2
256,n<=32,sr>70%,kvB<=32k,kp<=512,0.0445,2
256,n<=32,sr>70%,kvB<=32k,kp<=8k,0.064,2
256,n<=32,sr>70%,kvB<=32k,kp=0,0.0526,2
256,n<=32,sr>70%,kvB<=4k,kp<=20k,0.015,2
256,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0899,2
256,n<=32,sr>70%,kvB<=4k,kp<=512,0.2591,2
256,n<=32,sr>70%,kvB<=4k,kp<=8k,0.0535,2
256,n<=32,sr>70%,kvB<=4k,kp=0,0.2445,2
256,n<=8,sr<=15%,kvB<=16k,kp<=20k,-0.0668,1
256,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.3101,1
256,n<=8,sr<=15%,kvB<=16k,kp<=512,0.4563,1
256,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.2016,1
256,n<=8,sr<=15%,kvB<=16k,kp=0,0.4339,1
256,n<=8,sr<=15%,kvB<=1k,kp<=20k,0.0696,1
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.257,1
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0371,1
256,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0676,1
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.3522,1
256,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.2062,1
256,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.4714,1
256,n<=8,sr<=15%,kvB<=32k,kp<=512,0.4276,1
256,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.3114,1
256,n<=8,sr<=15%,kvB<=32k,kp=0,0.4257,1
256,n<=8,sr<=15%,kvB<=4k,kp<=20k,0.0047,1
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1685,1
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.3536,1
256,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0232,1
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.4422,1
256,n<=8,sr<=40%,kvB<=16k,kp<=20k,0.0036,2
256,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.3712,2
256,n<=8,sr<=40%,kvB<=16k,kp<=512,0.3752,2
256,n<=8,sr<=40%,kvB<=16k,kp<=8k,-0.2473,2
256,n<=8,sr<=40%,kvB<=16k,kp=0,0.4889,2
256,n<=8,sr<=40%,kvB<=1k,kp<=20k,0.1184,2
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.5761,2
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0891,2
256,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1447,2
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.4049,2
256,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.3222,2
256,n<=8,sr<=40%,kvB<=32k,kp<=2k,0.4148,2
256,n<=8,sr<=40%,kvB<=32k,kp<=512,0.4807,2
256,n<=8,sr<=40%,kvB<=32k,kp<=8k,0.3929,2
256,n<=8,sr<=40%,kvB<=32k,kp=0,0.5196,2
256,n<=8,sr<=40%,kvB<=4k,kp<=20k,-0.0093,2
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,-0.2381,2
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.3537,2
256,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0079,2
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.4115,2
256,n<=8,sr<=70%,kvB<=16k,kp<=20k,-0.0078,1
256,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.2391,1
256,n<=8,sr<=70%,kvB<=16k,kp<=512,0.7045,1
256,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.1946,1
256,n<=8,sr<=70%,kvB<=16k,kp=0,0.7621,1
256,n<=8,sr<=70%,kvB<=1k,kp<=20k,0.2159,1
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.2456,1
256,n<=8,sr<=70%,kvB<=1k,kp<=512,0.3879,1
256,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.2201,1
256,n<=8,sr<=70%,kvB<=1k,kp=0,0.4261,1
256,n<=8,sr<=70%,kvB<=32k,kp<=20k,0.327,1
256,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.6791,1
256,n<=8,sr<=70%,kvB<=32k,kp<=512,0.6772,1
256,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.3177,1
256,n<=8,sr<=70%,kvB<=32k,kp=0,0.6979,1
256,n<=8,sr<=70%,kvB<=4k,kp<=20k,-0.1354,1
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.1399,1
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1568,1
256,n<=8,sr<=70%,kvB<=4k,kp<=8k,-1.0682,1
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.5724,1
256,n<=8,sr>70%,kvB<=16k,kp<=20k,0.5384,2
256,n<=8,sr>70%,kvB<=16k,kp<=2k,0.3444,2
256,n<=8,sr>70%,kvB<=16k,kp<=512,0.7234,2
256,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9754,2
256,n<=8,sr>70%,kvB<=16k,kp=0,0.9034,2
256,n<=8,sr>70%,kvB<=1k,kp<=20k,0.1743,2
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.6388,2
256,n<=8,sr>70%,kvB<=1k,kp<=512,0.596,2
256,n<=8,sr>70%,kvB<=1k,kp<=8k,0.1729,2
256,n<=8,sr>70%,kvB<=1k,kp=0,0.3043,2
256,n<=8,sr>70%,kvB<=32k,kp<=20k,0.3859,2
256,n<=8,sr>70%,kvB<=32k,kp<=2k,0.8292,2
256,n<=8,sr>70%,kvB<=32k,kp<=512,0.8955,2
256,n<=8,sr>70%,kvB<=32k,kp<=8k,0.458,2
256,n<=8,sr>70%,kvB<=32k,kp=0,1.0004,2
256,n<=8,sr>70%,kvB<=4k,kp<=20k,-0.2437,2
256,n<=8,sr>70%,kvB<=4k,kp<=2k,0.869,2
256,n<=8,sr>70%,kvB<=4k,kp<=512,0.0365,2
256,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1481,2
256,n<=8,sr>70%,kvB<=4k,kp=0,0.6902,2
1024,n<=2,sr<=70%,kvB<=16k,kp<=20k,-0.708,1
1024,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.7773,1
1024,n<=2,sr<=70%,kvB<=16k,kp<=512,0.8189,1
1024,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.824,1
1024,n<=2,sr<=70%,kvB<=16k,kp=0,0.95,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=20k,-0.5783,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.3671,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0798,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.0627,1
1024,n<=2,sr<=70%,kvB<=1k,kp=0,0.1844,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9108,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9138,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=512,0.9859,1
1024,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.6101,1
1024,n<=2,sr<=70%,kvB<=32k,kp=0,0.9909,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=20k,-0.0688,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.2867,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=512,0.6332,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.0017,1
1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.6757,1
1024,n<=32,sr<=15%,kvB<=16k,kp<=20k,-0.0086,3
1024,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0828,3
1024,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0882,3
1024,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0008,3
1024,n<=32,sr<=15%,kvB<=16k,kp=0,0.0943,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.0657,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0719,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0828,3
1024,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0732,3
1024,n<=32,sr<=15%,kvB<=1k,kp=0,0.0788,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.0587,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.0951,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=512,0.0956,3
1024,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.0827,3
1024,n<=32,sr<=15%,kvB<=32k,kp=0,0.0945,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.0321,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0304,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0946,3
1024,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0432,3
1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.1037,3
1024,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.0154,1
1024,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.077,1
1024,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0762,1
1024,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.0291,1
1024,n<=32,sr<=40%,kvB<=16k,kp=0,0.0848,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=20k,0.222,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2199,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2279,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.2015,1
1024,n<=32,sr<=40%,kvB<=1k,kp=0,0.2182,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.0678,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.0836,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=512,0.073,1
1024,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.0669,1
1024,n<=32,sr<=40%,kvB<=32k,kp=0,0.0664,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=20k,-0.0191,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0237,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0668,1
1024,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0302,1
1024,n<=32,sr<=40%,kvB<=4k,kp=0,0.0765,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=20k,0.0175,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.095,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1002,1
1024,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0044,1
1024,n<=32,sr<=5%,kvB<=16k,kp=0,0.1017,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=20k,0.0194,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.027,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0208,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0047,1
1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.0155,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.0543,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.096,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=512,0.0995,1
1024,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.0945,1
1024,n<=32,sr<=5%,kvB<=32k,kp=0,0.0953,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=20k,0.0262,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0227,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0731,1
1024,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0292,1
1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.0979,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=20k,0.0235,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0493,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0707,1
1024,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0193,1
1024,n<=32,sr<=70%,kvB<=16k,kp=0,0.0806,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=20k,0.2002,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.2221,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2478,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.1806,1
1024,n<=32,sr<=70%,kvB<=1k,kp=0,0.2145,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.0232,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.0687,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=512,0.0659,1
1024,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.075,1
1024,n<=32,sr<=70%,kvB<=32k,kp=0,0.0655,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=20k,-0.0713,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0065,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0562,1
1024,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.001,1
1024,n<=32,sr<=70%,kvB<=4k,kp=0,0.0474,1
1024,n<=32,sr>70%,kvB<=16k,kp<=20k,0.1844,2
1024,n<=32,sr>70%,kvB<=16k,kp<=2k,0.0059,2
1024,n<=32,sr>70%,kvB<=16k,kp<=512,0.1019,2
1024,n<=32,sr>70%,kvB<=16k,kp<=8k,-0.022,2
1024,n<=32,sr>70%,kvB<=16k,kp=0,0.0713,2
1024,n<=32,sr>70%,kvB<=1k,kp<=20k,0.3782,2
1024,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4477,2
1024,n<=32,sr>70%,kvB<=1k,kp<=512,0.4549,2
1024,n<=32,sr>70%,kvB<=1k,kp<=8k,0.3383,2
1024,n<=32,sr>70%,kvB<=1k,kp=0,0.4299,2
1024,n<=32,sr>70%,kvB<=32k,kp<=20k,-0.0684,2
1024,n<=32,sr>70%,kvB<=32k,kp<=2k,0.0505,2
1024,n<=32,sr>70%,kvB<=32k,kp<=512,0.0133,2
1024,n<=32,sr>70%,kvB<=32k,kp<=8k,0.0015,2
1024,n<=32,sr>70%,kvB<=32k,kp=0,-0.0012,2
1024,n<=32,sr>70%,kvB<=4k,kp<=20k,-0.0901,2
1024,n<=32,sr>70%,kvB<=4k,kp<=2k,0.1384,2
1024,n<=32,sr>70%,kvB<=4k,kp<=512,0.1022,2
1024,n<=32,sr>70%,kvB<=4k,kp<=8k,0.1526,2
1024,n<=32,sr>70%,kvB<=4k,kp=0,0.0906,2
1024,n<=8,sr<=15%,kvB<=16k,kp<=20k,-0.1662,1
1024,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.3288,1
1024,n<=8,sr<=15%,kvB<=16k,kp<=512,0.3378,1
1024,n<=8,sr<=15%,kvB<=16k,kp<=8k,-0.0385,1
1024,n<=8,sr<=15%,kvB<=16k,kp=0,0.366,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=20k,0.02,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.103,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1383,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.206,1
1024,n<=8,sr<=15%,kvB<=1k,kp=0,0.0984,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.2782,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.382,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=512,0.4263,1
1024,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.2818,1
1024,n<=8,sr<=15%,kvB<=32k,kp=0,0.4579,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=20k,-0.007,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0849,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=512,0.2294,1
1024,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0004,1
1024,n<=8,sr<=15%,kvB<=4k,kp=0,0.329,1
1024,n<=8,sr<=40%,kvB<=16k,kp<=20k,-0.2115,2
1024,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.3317,2
1024,n<=8,sr<=40%,kvB<=16k,kp<=512,0.3254,2
1024,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0821,2
1024,n<=8,sr<=40%,kvB<=16k,kp=0,0.342,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=20k,0.0984,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1749,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2331,2
1024,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1641,2
1024,n<=8,sr<=40%,kvB<=1k,kp=0,0.1722,2
1024,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.1784,2
