prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,256,32,32768,12674.6
64,256,64,16,136.844
64,256,64,32,138.433
64,256,64,64,140.928
64,256,64,128,226.902
64,256,64,256,326.945
64,256,64,512,523.48
64,256,64,1024,917.07
64,256,64,2048,1712.09
64,256,64,4096,3297.97
64,256,64,8192,6494.05
64,256,64,16384,12935.2
64,256,128,16,251.926
64,256,128,32,254.934
64,256,128,64,263.308
64,256,128,128,444.46
64,256,128,256,638.168
64,256,128,512,1018.96
64,256,128,1024,1783.34
64,256,128,2048,3333.78
64,256,128,4096,6467.7
64,256,128,8192,12756.3
64,512,0,0,38.8587
64,512,1,16,38.1867
64,512,1,32,38.208
64,512,1,64,38.144
64,512,1,128,38.2507
64,512,1,256,38.3037
64,512,1,512,38.4963
64,512,1,1024,61.3653
64,512,1,2048,109.739
64,512,1,4096,205.377
64,512,1,8192,396.279
64,512,1,16384,779.3
64,512,1,32768,1545.86
64,512,2,16,38.0907
64,512,2,32,38.1337
64,512,2,64,38.0807
64,512,2,128,38.592
64,512,2,256,38.6877
64,512,2,512,38.923
64,512,2,1024,61.7067
64,512,2,2048,109.931
64,512,2,4096,205.75
64,512,2,8192,397.751
64,512,2,16384,780.803
64,512,2,32768,1544.75
64,512,4,16,47.0507
64,512,4,32,47.392
64,512,4,64,47.5307
64,512,4,128,52.661
64,512,4,256,59.2213
64,512,4,512,70.9333
64,512,4,1024,96.918
64,512,4,2048,145.804
64,512,4,4096,240.769
64,512,4,8192,435.042
64,512,4,16384,820.312
64,512,4,32768,1586
64,512,8,16,54.869
64,512,8,32,55.1577
64,512,8,64,55.7547
64,512,8,128,66.3143
64,512,8,256,71.6167
64,512,8,512,102.048
64,512,8,1024,152.214
64,512,8,2048,248.257
64,512,8,4096,440.215
64,512,8,8192,826.648
64,512,8,16384,1597.89
64,512,8,32768,3142.85
64,512,16,16,70.283
64,512,16,32,70.8273
64,512,16,64,71.3497
64,512,16,128,84.544
64,512,16,256,100.982
64,512,16,512,136.097
64,512,16,1024,231.553
64,512,16,2048,425.527
64,512,16,4096,813.358
64,512,16,8192,1588.57
64,512,16,16384,3138.02
64,512,16,32768,6254.31
64,512,32,16,94.1333
64,512,32,32,95.0837
64,512,32,64,96.6617
64,512,32,128,134.913
64,512,32,256,176.822
64,512,32,512,261.035
64,512,32,1024,454.028
64,512,32,2048,841.295
64,512,32,4096,1613.1
64,512,32,8192,3177.98
64,512,32,16384,6342.36
64,512,32,32768,12662.6
64,512,64,16,149.675
64,512,64,32,151.094
64,512,64,64,154.251
64,512,64,128,232.544
64,512,64,256,326.668
64,512,64,512,526.893
64,512,64,1024,917.679
64,512,64,2048,1710.73
64,512,64,4096,3297.81
64,512,64,8192,6491.72
64,512,64,16384,12930.8
64,512,128,16,265.58
64,512,128,32,268.065
64,512,128,64,275.223
64,512,128,128,447.224
64,512,128,256,638.904
64,512,128,512,1021.71
64,512,128,1024,1786.27
64,512,128,2048,3333.16
64,512,128,4096,6462.45
64,512,128,8192,12769.9
64,1024,0,0,62.8163
64,1024,1,16,62.0267
64,1024,1,32,62.304
64,1024,1,64,62.2403
64,1024,1,128,62.2827
64,1024,1,256,62.4217
64,1024,1,512,62.4007
64,1024,1,1024,62.5387
64,1024,1,2048,109.035
64,1024,1,4096,205.174
64,1024,1,8192,396.31
64,1024,1,16384,779.918
64,1024,1,32768,1546.78
64,1024,2,16,62.0697
64,1024,2,32,62.0907
64,1024,2,64,62.123
64,1024,2,128,62.4647
64,1024,2,256,62.7627
64,1024,2,512,63.083
64,1024,2,1024,62.998
64,1024,2,2048,109.973
64,1024,2,4096,206.049
64,1024,2,8192,396.994
64,1024,2,16384,780.249
64,1024,2,32768,1543.71
64,1024,4,16,70.8907
64,1024,4,32,70.9653
64,1024,4,64,71.062
64,1024,4,128,76.0427
64,1024,4,256,82.7633
64,1024,4,512,94.5177
64,1024,4,1024,118.55
64,1024,4,2048,169.836
64,1024,4,4096,266.626
64,1024,4,8192,458.199
64,1024,4,16384,842.937
64,1024,4,32768,1612.01
64,1024,8,16,78.1867
64,1024,8,32,78.5177
64,1024,8,64,79.2533
64,1024,8,128,89.8347
64,1024,8,256,102.187
64,1024,8,512,118.87
64,1024,8,1024,173.973
64,1024,8,2048,272.162
64,1024,8,4096,464.589
64,1024,8,8192,852.899
64,1024,8,16384,1620.67
64,1024,8,32768,3168.96
64,1024,16,16,93.7173
64,1024,16,32,94.2087
64,1024,16,64,95.0087
64,1024,16,128,117.355
64,1024,16,256,138.006
64,1024,16,512,161.579
64,1024,16,1024,232.566
64,1024,16,2048,425.581
64,1024,16,4096,812.163
64,1024,16,8192,1586.97
64,1024,16,16384,3149.35
64,1024,16,32768,6238.65
64,1024,32,16,124.715
64,1024,32,32,125.782
64,1024,32,64,126.219
64,1024,32,128,158.817
64,1024,32,256,201.099
64,1024,32,512,284.108
64,1024,32,1024,455.351
64,1024,32,2048,840.249
64,1024,32,4096,1613.95
64,1024,32,8192,3181.06
64,1024,32,16384,6372.83
64,1024,32,32768,12675.5
64,1024,64,16,179.884
64,1024,64,32,181.142
64,1024,64,64,183.66
64,1024,64,128,257.068
64,1024,64,256,343.852
64,1024,64,512,527.597
64,1024,64,1024,928.238
64,1024,64,2048,1710.86
64,1024,64,4096,3288.28
64,1024,64,8192,6494.16
64,1024,64,16384,12909
64,1024,128,16,290.711
64,1024,128,32,293.11
64,1024,128,64,300.705
64,1024,128,128,467.704
64,1024,128,256,643.619
64,1024,128,512,1022.18
64,1024,128,1024,1793.05
64,1024,128,2048,3335.92
64,1024,128,4096,6460.75
64,1024,128,8192,12766.3
64,2048,0,0,110.39
64,2048,1,16,110.987
64,2048,1,32,110.945
64,2048,1,64,110.849
64,2048,1,128,110.955
64,2048,1,256,111.2
64,2048,1,512,111.115
64,2048,1,1024,110.454
64,2048,1,2048,110.433
64,2048,1,4096,205.419
64,2048,1,8192,396.129
64,2048,1,16384,780.931
64,2048,1,32768,1546.73
64,2048,2,16,109.867
64,2048,2,32,109.985
64,2048,2,64,110.144
64,2048,2,128,110.454
64,2048,2,256,110.507
64,2048,2,512,110.763
64,2048,2,1024,110.613
64,2048,2,2048,111.051
64,2048,2,4096,205.708
64,2048,2,8192,397.207
64,2048,2,16384,780.249
64,2048,2,32768,1544.56
64,2048,4,16,117.813
64,2048,4,32,117.462
64,2048,4,64,118.102
64,2048,4,128,123.019
64,2048,4,256,129.205
64,2048,4,512,141.377
64,2048,4,1024,166.23
64,2048,4,2048,215.245
64,2048,4,4096,314.967
64,2048,4,8192,507.267
64,2048,4,16384,891.311
64,2048,4,32768,1658.97
64,2048,8,16,125.249
64,2048,8,32,125.323
64,2048,8,64,125.686
64,2048,8,128,136.683
64,2048,8,256,148.62
64,2048,8,512,172.513
64,2048,8,1024,212.63
64,2048,8,2048,317.452
64,2048,8,4096,513.528
64,2048,8,8192,899.141
64,2048,8,16384,1669.54
64,2048,8,32768,3214.92
64,2048,16,16,140.427
64,2048,16,32,140.865
64,2048,16,64,141.494
64,2048,16,128,163.958
64,2048,16,256,188.545
64,2048,16,512,235.361
64,2048,16,1024,283.65
64,2048,16,2048,425.538
64,2048,16,4096,811.396
64,2048,16,8192,1588.89
64,2048,16,16384,3139.15
64,2048,16,32768,6246.64
64,2048,32,16,171.649
64,2048,32,32,172.289
64,2048,32,64,173.75
64,2048,32,128,218.028
64,2048,32,256,250.092
64,2048,32,512,331.618
64,2048,32,1024,502.53
64,2048,32,2048,838.467
64,2048,32,4096,1616.19
64,2048,32,8192,3175.64
64,2048,32,16384,6360.77
64,2048,32,32768,12661.5
64,2048,64,16,233.452
64,2048,64,32,234.71
64,2048,64,64,237.132
64,2048,64,128,316.482
64,2048,64,256,408.909
64,2048,64,512,572.707
64,2048,64,1024,927.941
64,2048,64,2048,1724.14
64,2048,64,4096,3302.78
64,2048,64,8192,6488.18
64,2048,64,16384,12936.2
64,2048,128,16,346.402
64,2048,128,32,350.167
64,2048,128,64,358.327
64,2048,128,128,518.766
64,2048,128,256,698.755
64,2048,128,512,1041.68
64,2048,128,1024,1795.47
64,2048,128,2048,3351.56
64,2048,128,4096,6470.42
64,2048,128,8192,12758.7
64,4096,0,0,206.881
64,4096,1,16,206.849
64,4096,1,32,206.86
64,4096,1,64,206.988
64,4096,1,128,206.881
64,4096,1,256,206.977
64,4096,1,512,206.923
64,4096,1,1024,206.807
64,4096,1,2048,206.913
64,4096,1,4096,206.274
64,4096,1,8192,395.8
64,4096,1,16384,778.862
64,4096,1,32768,1543.63
64,4096,2,16,206.123
64,4096,2,32,206.156
64,4096,2,64,206.039
64,4096,2,128,206.443
64,4096,2,256,206.572
64,4096,2,512,206.945
64,4096,2,1024,206.828
64,4096,2,2048,206.775
64,4096,2,4096,206.774
64,4096,2,8192,397.015
64,4096,2,16384,779.567
64,4096,2,32768,1544.88
64,4096,4,16,211.756
64,4096,4,32,211.852
64,4096,4,64,211.873
64,4096,4,128,217.43
64,4096,4,256,224.065
64,4096,4,512,235.564
64,4096,4,1024,260.45
64,4096,4,2048,310.924
64,4096,4,4096,407.244
64,4096,4,8192,602.371
64,4096,4,16384,988.624
64,4096,4,32768,1757
64,4096,8,16,218.678
64,4096,8,32,219.073
64,4096,8,64,219.777
64,4096,8,128,229.943
64,4096,8,256,242.871
64,4096,8,512,266.668
64,4096,8,1024,315.415
64,4096,8,2048,400.654
64,4096,8,4096,605.081
64,4096,8,8192,994.385
64,4096,8,16384,1764.51
64,4096,8,32768,3307.63
64,4096,16,16,234.347
64,4096,16,32,234.722
64,4096,16,64,235.372
64,4096,16,128,257.687
64,4096,16,256,282.284
64,4096,16,512,329.548
64,4096,16,1024,427.053
64,4096,16,2048,524.066
64,4096,16,4096,810.981
64,4096,16,8192,1589.36
64,4096,16,16384,3146.62
64,4096,16,32768,6239.53
64,4096,32,16,265.516
64,4096,32,32,265.719
64,4096,32,64,267.244
64,4096,32,128,311.671
64,4096,32,256,361.314
64,4096,32,512,455.245
64,4096,32,1024,596.441
64,4096,32,2048,933.252
64,4096,32,4096,1607.05
64,4096,32,8192,3177.85
64,4096,32,16384,6351.99
64,4096,32,32768,12670.6
64,4096,64,16,327.66
64,4096,64,32,329.143
64,4096,64,64,332.321
64,4096,64,128,424.642
64,4096,64,256,509.848
64,4096,64,512,692.815
64,4096,64,1024,1018.1
64,4096,64,2048,1725.88
64,4096,64,4096,3325.73
64,4096,64,8192,6494.35
64,4096,64,16384,12952.2
64,4096,128,16,447.917
64,4096,128,32,453.517
64,4096,128,64,463.213
64,4096,128,128,631.278
64,4096,128,256,810.78
64,4096,128,512,1152.36
64,4096,128,1024,1863.06
64,4096,128,2048,3355.55
64,4096,128,4096,6494.16
64,4096,128,8192,12773.1
64,8192,0,0,398.158
64,8192,1,16,396.088
64,8192,1,32,395.875
64,8192,1,64,395.896
64,8192,1,128,396.142
64,8192,1,256,396.237
64,8192,1,512,399.224
64,8192,1,1024,399.246
64,8192,1,2048,399.31
64,8192,1,4096,399.256
64,8192,1,8192,398.072
64,8192,1,16384,780.079
64,8192,1,32768,1544.52
64,8192,2,16,396.696
64,8192,2,32,397.72
64,8192,2,64,397.538
64,8192,2,128,398.317
64,8192,2,256,398.435
64,8192,2,512,398.936
64,8192,2,1024,398.446
64,8192,2,2048,398.925
64,8192,2,4096,398.466
64,8192,2,8192,399.406
64,8192,2,16384,781.017
64,8192,2,32768,1545.43
64,8192,4,16,400.973
64,8192,4,32,400.493
64,8192,4,64,400.781
64,8192,4,128,406.883
64,8192,4,256,411.384
64,8192,4,512,424.42
64,8192,4,1024,448.912
64,8192,4,2048,502.078
64,8192,4,4096,598.201
64,8192,4,8192,790.778
64,8192,4,16384,1178.76
64,8192,4,32768,1947.99
64,8192,8,16,406.595
64,8192,8,32,406.488
64,8192,8,64,407.321
64,8192,8,128,418.478
64,8192,8,256,430.649
64,8192,8,512,455.238
64,8192,8,1024,504.701
64,8192,8,2048,604.687
64,8192,8,4096,777.677
64,8192,8,8192,1177.64
64,8192,8,16384,1956.24
64,8192,8,32768,3500.66
64,8192,16,16,421.657
64,8192,16,32,421.283
64,8192,16,64,422.873
64,8192,16,128,444.976
64,8192,16,256,469.116
64,8192,16,512,516.265
64,8192,16,1024,616.602
64,8192,16,2048,807.301
64,8192,16,4096,1004.73
64,8192,16,8192,1583
64,8192,16,16384,3140.58
64,8192,16,32768,6248.5
64,8192,32,16,452.741
64,8192,32,32,452.922
64,8192,32,64,454.992
64,8192,32,128,498.461
64,8192,32,256,547.636
64,8192,32,512,643.568
64,8192,32,1024,838.822
64,8192,32,2048,1121.18
64,8192,32,4096,1789.07
64,8192,32,8192,3149.7
64,8192,32,16384,6363.98
64,8192,32,32768,12654.6
64,8192,64,16,514.803
64,8192,64,32,516.392
64,8192,64,64,519.315
64,8192,64,128,611.651
64,8192,64,256,711.613
64,8192,64,512,895.507
64,8192,64,1024,1259.68
64,8192,64,2048,1920.38
64,8192,64,4096,3333.58
64,8192,64,8192,6549.03
64,8192,64,16384,12950.2
64,8192,128,16,641.444
64,8192,128,32,644.399
64,8192,128,64,654.287
64,8192,128,128,840.037
64,8192,128,256,1021.98
64,8192,128,512,1379.04
64,8192,128,1024,2069.49
64,8192,128,2048,3506.76
64,8192,128,4096,6497.79
64,8192,128,8192,12798.1
64,16384,0,0,779.274
64,16384,1,16,779.478
64,16384,1,32,778.23
64,16384,1,64,779.381
64,16384,1,128,780.47
64,16384,1,256,781.578
64,16384,1,512,781.557
64,16384,1,1024,781.141
64,16384,1,2048,780.651
64,16384,1,4096,781.248
64,16384,1,8192,781.397
64,16384,1,16384,781.152
64,16384,1,32768,1546.03
64,16384,2,16,779.125
64,16384,2,32,780.362
64,16384,2,64,779.466
64,16384,2,128,780.064
64,16384,2,256,780.106
64,16384,2,512,781.226
64,16384,2,1024,780.49
64,16384,2,2048,781.824
64,16384,2,4096,781.963
64,16384,2,8192,781.536
64,16384,2,16384,781.739
64,16384,2,32768,1544.96
64,16384,4,16,780.458
64,16384,4,32,779.584
64,16384,4,64,779.21
64,16384,4,128,785.173
64,16384,4,256,788.372
64,16384,4,512,799.702
64,16384,4,1024,824.13
64,16384,4,2048,884.431
64,16384,4,4096,980.811
64,16384,4,8192,1172.43
64,16384,4,16384,1556.86
64,16384,4,32768,2331.07
64,16384,8,16,782.463
64,16384,8,32,782.495
64,16384,8,64,781.727
64,16384,8,128,791.627
64,16384,8,256,807.061
64,16384,8,512,828.94
64,16384,8,1024,879.556
64,16384,8,2048,987.925
64,16384,8,4096,1179.5
64,16384,8,8192,1545.38
64,16384,8,16384,2305.48
64,16384,8,32768,3885.16
64,16384,16,16,796.086
64,16384,16,32,797.418
64,16384,16,64,798.89
64,16384,16,128,821.376
64,16384,16,256,844.247
64,16384,16,512,891.151
64,16384,16,1024,991.402
64,16384,16,2048,1191.03
64,16384,16,4096,1572.88
64,16384,16,8192,1962.85
64,16384,16,16384,3135.34
64,16384,16,32768,6247.63
64,16384,32,16,828.267
64,16384,32,32,829.59
64,16384,32,64,830.167
64,16384,32,128,874.062
64,16384,32,256,922.256
64,16384,32,512,1018.5
64,16384,32,1024,1215.59
64,16384,32,2048,1601.68
64,16384,32,4096,2172.53
64,16384,32,8192,3520.89
64,16384,32,16384,6297.93
64,16384,32,32768,12657
64,16384,64,16,888.376
64,16384,64,32,890.254
64,16384,64,64,893.24
64,16384,64,128,985.49
64,16384,64,256,1086.96
64,16384,64,512,1285.96
64,16384,64,1024,1695.37
64,16384,64,2048,2387.65
64,16384,64,4096,3732.03
64,16384,64,8192,6565.33
64,16384,64,16384,13005.6
64,16384,128,16,1015.1
64,16384,128,32,1020.42
64,16384,128,64,1028.4
64,16384,128,128,1215.6
64,16384,128,256,1421.69
64,16384,128,512,1796.29
64,16384,128,1024,2519.38
64,16384,128,2048,3920.31
64,16384,128,4096,6830.9
64,16384,128,8192,12813.6
64,32768,0,0,1538.58
64,32768,1,16,1538.25
64,32768,1,32,1538.47
64,32768,1,64,1538.58
64,32768,1,128,1538.75
64,32768,1,256,1538.63
64,32768,1,512,1538.55
64,32768,1,1024,1549.09
64,32768,1,2048,1548.95
64,32768,1,4096,1548.97
64,32768,1,8192,1548.11
64,32768,1,16384,1547.28
64,32768,1,32768,1548.29
64,32768,2,16,1547.72
64,32768,2,32,1547.27
64,32768,2,64,1547.21
64,32768,2,128,1548.34
64,32768,2,256,1548.24
64,32768,2,512,1548.89
64,32768,2,1024,1546.92
64,32768,2,2048,1546.9
64,32768,2,4096,1545.66
64,32768,2,8192,1546.42
64,32768,2,16384,1549.1
64,32768,2,32768,1549.17
64,32768,4,16,1546.83
64,32768,4,32,1546.82
64,32768,4,64,1546.35
64,32768,4,128,1546.84
64,32768,4,256,1547.07
64,32768,4,512,1554.45
64,32768,4,1024,1584.8
64,32768,4,2048,1650.81
64,32768,4,4096,1747.15
64,32768,4,8192,1941.65
64,32768,4,16384,2321.68
64,32768,4,32768,3090.38
64,32768,8,16,1542.74
64,32768,8,32,1545.23
64,32768,8,64,1548.97
64,32768,8,128,1551.17
64,32768,8,256,1561.75
64,32768,8,512,1581.61
64,32768,8,1024,1629.79
64,32768,8,2048,1752.77
64,32768,8,4096,1947.06
64,32768,8,8192,2320.14
64,32768,8,16384,3062.22
64,32768,8,32768,4624.49
64,32768,16,16,1550.01
64,32768,16,32,1550.63
64,32768,16,64,1553.98
64,32768,16,128,1578.36
64,32768,16,256,1593.94
64,32768,16,512,1640.89
64,32768,16,1024,1745.06
64,32768,16,2048,1958.17
64,32768,16,4096,2342.29
64,32768,16,8192,3110.29
64,32768,16,16384,3883.09
64,32768,16,32768,6246.73
64,32768,32,16,1579.41
64,32768,32,32,1578.56
64,32768,32,64,1581.13
64,32768,32,128,1628.16
64,32768,32,256,1672.19
64,32768,32,512,1768.17
64,32768,32,1024,1960.98
64,32768,32,2048,2366.5
64,32768,32,4096,3136.22
64,32768,32,8192,4291.47
64,32768,32,16384,7042.57
64,32768,32,32768,12578.9
64,32768,64,16,1640.63
64,32768,64,32,1640.35
64,32768,64,64,1643.75
64,32768,64,128,1734.43
64,32768,64,256,1835.83
64,32768,64,512,2035.7
64,32768,64,1024,2453.48
64,32768,64,2048,3253.91
64,32768,64,4096,4670.69
64,32768,64,8192,7361.47
64,32768,64,16384,13014.4
64,32768,128,16,1761.97
64,32768,128,32,1760.35
64,32768,128,64,1776.67
64,32768,128,128,1964.01
64,32768,128,256,2174.26
64,32768,128,512,2588.94
64,32768,128,1024,3386.41
64,32768,128,2048,4826.32
64,32768,128,4096,7634.22
64,32768,128,8192,13500.4
128,0,0,0,16.0323
128,0,1,16,15.8933
128,0,1,32,16.022
128,0,1,64,16.203
128,0,1,128,20.2887
128,0,1,256,26.4223
128,0,1,512,37.9113
128,0,1,1024,61.613
128,0,1,2048,109.466
128,0,1,4096,204.638
128,0,1,8192,395.73
128,0,1,16384,778.616
128,0,1,32768,1544.31
128,0,2,16,16.4277
128,0,2,32,16.438
128,0,2,64,16.5237
128,0,2,128,21.8787
128,0,2,256,27.6497
128,0,2,512,39.404
128,0,2,1024,62.947
128,0,2,2048,110.618
128,0,2,4096,206.644
128,0,2,8192,397.767
128,0,2,16384,779.672
128,0,2,32768,1542.74
128,0,4,16,24.524
128,0,4,32,24.5557
128,0,4,64,24.6837
128,0,4,128,33.6017
128,0,4,256,45.5807
128,0,4,512,58.1147
128,0,4,1024,81.39
128,0,4,2048,128.678
128,0,4,4096,223.722
128,0,4,8192,412.455
128,0,4,16384,790.34
128,0,4,32768,1548.48
128,0,8,16,32.2143
128,0,8,32,32.6207
128,0,8,64,32.983
128,0,8,128,46.658
128,0,8,256,58.797
128,0,8,512,83.065
128,0,8,1024,129.67
128,0,8,2048,223.966
128,0,8,4096,414.824
128,0,8,8192,795.96
128,0,8,16384,1560.77
128,0,8,32768,3094.49
128,0,16,16,48.9837
128,0,16,32,49.4103
128,0,16,64,50.3917
128,0,16,128,73.4963
128,0,16,256,97.818
128,0,16,512,145.116
128,0,16,1024,240.639
128,0,16,2048,430.12
128,0,16,4096,810.884
128,0,16,8192,1582.65
128,0,16,16384,3121.12
128,0,16,32768,6206.18
128,0,32,16,79.2777
128,0,32,32,80.1207
128,0,32,64,81.657
128,0,32,128,122.512
128,0,32,256,170.184
128,0,32,512,266.016
128,0,32,1024,460.596
128,0,32,2048,845.508
128,0,32,4096,1615.72
128,0,32,8192,3178.03
128,0,32,16384,6333.46
128,0,32,32768,12670.8
128,0,64,16,141.201
128,0,64,32,142.768
128,0,64,64,145.361
128,0,64,128,233.386
128,0,64,256,331.32
128,0,64,512,530.07
128,0,64,1024,923.666
128,0,64,2048,1716.49
128,0,64,4096,3306.29
128,0,64,8192,6527.3
128,0,64,16384,12927.6
128,0,128,16,267.041
128,0,128,32,269.836
128,0,128,64,276.545
128,0,128,128,458.387
128,0,128,256,648.155
128,0,128,512,1028.12
128,0,128,1024,1794.94
128,0,128,2048,3348.29
128,0,128,4096,6474.99
128,0,128,8192,12775
128,16,0,0,20.993
128,16,1,16,21.2703
128,16,1,32,21.2487
128,16,1,64,21.334
128,16,1,128,21.3127
128,16,1,256,26.251
128,16,1,512,37.8253
128,16,1,1024,61.6773
128,16,1,2048,109.412
128,16,1,4096,204.841
128,16,1,8192,394.875
128,16,1,16384,777.696
128,16,1,32768,1542.98
128,16,2,16,21.6863
128,16,2,32,21.7083
128,16,2,64,21.6543
128,16,2,128,21.7287
128,16,2,256,27.3933
128,16,2,512,39.1697
128,16,2,1024,62.9143
128,16,2,2048,110.597
128,16,2,4096,206.76
128,16,2,8192,398.384
128,16,2,16384,781.472
128,16,2,32768,1546.04
128,16,4,16,30.1773
128,16,4,32,30.0813
128,16,4,64,30.2197
128,16,4,128,34.337
128,16,4,256,45.6333
128,16,4,512,63.3733
128,16,4,1024,86.7767
128,16,4,2048,134.373
128,16,4,4096,228.457
128,16,4,8192,416.646
128,16,4,16384,793.259
128,16,4,32768,1551.27
128,16,8,16,37.7723
128,16,8,32,37.9107
128,16,8,64,38.327
128,16,8,128,47.8523
128,16,8,256,62.6583
128,16,8,512,86.798
128,16,8,1024,133.936
128,16,8,2048,229.396
128,16,8,4096,419.067
128,16,8,8192,800.309
128,16,8,16384,1560.55
128,16,8,32768,3099.79
128,16,16,16,54.018
128,16,16,32,54.616
128,16,16,64,55.2447
128,16,16,128,76.227
128,16,16,256,99.4923
128,16,16,512,146.737
128,16,16,1024,241.61
128,16,16,2048,432.07
128,16,16,4096,812.234
128,16,16,8192,1580.92
128,16,16,16384,3124.57
128,16,16,32768,6222.79
128,16,32,16,81.689
128,16,32,32,82.595
128,16,32,64,83.6833
128,16,32,128,123.824
128,16,32,256,170.257
128,16,32,512,266.208
128,16,32,1024,460.498
128,16,32,2048,845.836
128,16,32,4096,1616.22
128,16,32,8192,3180.84
128,16,32,16384,6338.66
128,16,32,32768,12639.2
128,16,64,16,141.904
128,16,64,32,143.558
128,16,64,64,146.533
128,16,64,128,234.431
128,16,64,256,331.724
128,16,64,512,528.223
128,16,64,1024,922.542
128,16,64,2048,1714.58
128,16,64,4096,3312.93
128,16,64,8192,6500.05
128,16,64,16384,12910
128,16,128,16,268.32
128,16,128,32,271.019
128,16,128,64,277.856
128,16,128,128,459.505
128,16,128,256,649.401
128,16,128,512,1027.74
128,16,128,1024,1794.02
128,16,128,2048,3345.93
128,16,128,4096,6479.72
128,16,128,8192,12761.5
128,32,0,0,21.313
128,32,1,16,21.3127
128,32,1,32,21.2917
128,32,1,64,21.5263
128,32,1,128,21.356
128,32,1,256,26.198
128,32,1,512,37.8577
128,32,1,1024,61.7407
128,32,1,2048,109.508
128,32,1,4096,204.84
128,32,1,8192,396.313
128,32,1,16384,779.463
128,32,1,32768,1546.67
128,32,2,16,21.7397
128,32,2,32,21.729
128,32,2,64,21.7073
128,32,2,128,21.8253
128,32,2,256,27.4463
128,32,2,512,39.522
128,32,2,1024,62.7967
128,32,2,2048,110.735
128,32,2,4096,206.514
128,32,2,8192,397.582
128,32,2,16384,780.648
128,32,2,32768,1543.74
128,32,4,16,30.2197
128,32,4,32,30.2093
128,32,4,64,30.3587
128,32,4,128,34.53
128,32,4,256,45.538
128,32,4,512,63.6073
128,32,4,1024,86.9363
128,32,4,2048,134.469
128,32,4,4096,228.552
128,32,4,8192,417.285
128,32,4,16384,794.227
128,32,4,32768,1550.67
128,32,8,16,37.7503
128,32,8,32,38.3587
128,32,8,64,38.412
128,32,8,128,48.0657
128,32,8,256,62.8393
128,32,8,512,86.851
128,32,8,1024,133.69
128,32,8,2048,229.661
128,32,8,4096,419.781
128,32,8,8192,799.923
128,32,8,16384,1561.06
128,32,8,32768,3095.41
128,32,16,16,54.3697
128,32,16,32,54.7543
128,32,16,64,55.3837
128,32,16,128,76.2803
128,32,16,256,99.395
128,32,16,512,146.65
128,32,16,1024,241.918
128,32,16,2048,431.91
128,32,16,4096,812.169
128,32,16,8192,1580.72
128,32,16,16384,3125.04
128,32,16,32768,6219.49
128,32,32,16,81.7203
128,32,32,32,82.4143
128,32,32,64,83.9817
128,32,32,128,123.93
128,32,32,256,170.449
128,32,32,512,265.866
128,32,32,1024,460.668
128,32,32,2048,845.557
128,32,32,4096,1616.74
128,32,32,8192,3174.98
128,32,32,16384,6338.76
128,32,32,32768,12638
128,32,64,16,142.021
128,32,64,32,143.632
128,32,64,64,146.426
128,32,64,128,234.568
128,32,64,256,332.257
128,32,64,512,528.776
128,32,64,1024,924.832
128,32,64,2048,1718.61
128,32,64,4096,3305.03
128,32,64,8192,6481.18
128,32,64,16384,12918.2
128,32,128,16,268.415
128,32,128,32,270.901
128,32,128,64,278.336
128,32,128,128,459.451
128,32,128,256,649.26
128,32,128,512,1027.04
128,32,128,1024,1794.42
128,32,128,2048,3345.91
128,32,128,4096,6479.19
128,32,128,8192,12758.7
128,64,0,0,21.0563
128,64,1,16,21.345
128,64,1,32,21.4193
128,64,1,64,21.4297
128,64,1,128,21.419
128,64,1,256,26.3157
128,64,1,512,38.1027
128,64,1,1024,61.7087
128,64,1,2048,109.305
128,64,1,4096,204.743
128,64,1,8192,396.494
128,64,1,16384,779.845
128,64,1,32768,1546.02
128,64,2,16,21.7493
128,64,2,32,21.7073
128,64,2,64,21.6753
128,64,2,128,21.9317
128,64,2,256,27.66
128,64,2,512,39.276
128,64,2,1024,62.9573
128,64,2,2048,110.628
128,64,2,4096,206.353
128,64,2,8192,397.646
128,64,2,16384,779.835
128,64,2,32768,1544.17
128,64,4,16,30.2197
128,64,4,32,30.3267
128,64,4,64,30.582
128,64,4,128,34.572
128,64,4,256,45.5913
128,64,4,512,63.8207
128,64,4,1024,87.598
128,64,4,2048,134.777
128,64,4,4096,228.072
128,64,4,8192,415.961
128,64,4,16384,795.654
128,64,4,32768,1550.59
128,64,8,16,38.103
128,64,8,32,38.3697
128,64,8,64,38.721
128,64,8,128,48.0333
128,64,8,256,62.978
128,64,8,512,86.8293
128,64,8,1024,134.746
128,64,8,2048,229.853
128,64,8,4096,419.3
128,64,8,8192,800.272
128,64,8,16384,1562.33
128,64,8,32768,3095.55
128,64,16,16,54.583
128,64,16,32,55.0093
128,64,16,64,55.4363
128,64,16,128,76.2903
128,64,16,256,99.523
128,64,16,512,147.098
128,64,16,1024,241.779
128,64,16,2048,431.993
128,64,16,4096,812.327
128,64,16,8192,1579.01
128,64,16,16384,3123.13
128,64,16,32768,6208.89
128,64,32,16,81.955
128,64,32,32,82.7117
128,64,32,64,83.917
128,64,32,128,123.791
128,64,32,256,170.203
128,64,32,512,265.758
128,64,32,1024,460.73
128,64,32,2048,845.084
128,64,32,4096,1615.4
128,64,32,8192,3174.6
128,64,32,16384,6352.13
128,64,32,32768,12666.6
128,64,64,16,142.223
128,64,64,32,143.812
