regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,1,0.0312,4.0,16,8192,8192,32768,8960,2602.357,9388.64,5824.374,0.4748
mixed,32,1,0.0312,4.0,16,20480,128,512,140,2906.779,2950.685,2909.595,0.0641
mixed,32,1,0.0312,4.0,16,20480,512,2048,560,2955.581,3184.769,2951.804,-0.0165
mixed,32,1,0.0312,4.0,16,20480,2048,8192,2240,3207.393,4100.659,3194.752,-0.0142
mixed,32,1,0.0312,4.0,16,20480,8192,32768,8960,4215.541,9319.486,5814.709,0.3133
mixed,32,1,0.0312,4.0,64,0,128,512,140,104.129,213.54,153.699,0.4531
mixed,32,1,0.0312,4.0,64,0,512,2048,560,217.093,650.19,424.04,0.4778
mixed,32,1,0.0312,4.0,64,0,2048,8192,2240,689.518,2386.801,1495.614,0.4749
mixed,32,1,0.0312,4.0,64,0,8192,32768,8960,2598.131,9349.053,5830.709,0.4788
mixed,32,1,0.0312,4.0,64,512,128,512,140,160.258,214.021,159.427,-0.0155
mixed,32,1,0.0312,4.0,64,512,512,2048,560,219.205,651.022,422.889,0.4717
mixed,32,1,0.0312,4.0,64,512,2048,8192,2240,690.862,2385.36,1494.495,0.4743
mixed,32,1,0.0312,4.0,64,512,8192,32768,8960,2600.117,9387.807,5824.213,0.475
mixed,32,1,0.0312,4.0,64,2048,128,512,140,371.24,428.104,370.151,-0.0192
mixed,32,1,0.0312,4.0,64,2048,512,2048,560,429.896,652.751,426.153,-0.0168
mixed,32,1,0.0312,4.0,64,2048,2048,8192,2240,690.286,2382.512,1493.535,0.4747
mixed,32,1,0.0312,4.0,64,2048,8192,32768,8960,2602.422,9317.117,5828.569,0.4805
mixed,32,1,0.0312,4.0,64,8192,128,512,140,1215.0,1267.993,1211.033,-0.0749
mixed,32,1,0.0312,4.0,64,8192,512,2048,560,1276.731,1500.67,1266.554,-0.0454
mixed,32,1,0.0312,4.0,64,8192,2048,8192,2240,1520.126,2383.376,1509.79,-0.012
mixed,32,1,0.0312,4.0,64,8192,8192,32768,8960,2624.278,9375.07,5833.973,0.4755
mixed,32,1,0.0312,4.0,64,20480,128,512,140,2914.651,2959.356,2917.114,0.0551
mixed,32,1,0.0312,4.0,64,20480,512,2048,560,2966.268,3186.688,2954.556,-0.0531
mixed,32,1,0.0312,4.0,64,20480,2048,8192,2240,3214.85,4108.437,3192.641,-0.0249
mixed,32,1,0.0312,4.0,64,20480,8192,32768,8960,4213.751,9354.398,5817.237,0.3119
mixed,32,1,0.0312,4.0,256,0,128,512,140,150.372,255.749,168.195,0.1691
mixed,32,1,0.0312,4.0,256,0,512,2048,560,256.773,681.261,432.328,0.4136
mixed,32,1,0.0312,4.0,256,0,2048,8192,2240,717.742,2399.089,1503.773,0.4675
mixed,32,1,0.0312,4.0,256,0,8192,32768,8960,2617.431,9354.492,5832.373,0.4772
mixed,32,1,0.0312,4.0,256,512,128,512,140,191.716,314.63,191.235,-0.0039
mixed,32,1,0.0312,4.0,256,512,512,2048,560,319.368,766.16,435.625,0.2602
mixed,32,1,0.0312,4.0,256,512,2048,8192,2240,803.312,2502.771,1500.702,0.4104
mixed,32,1,0.0312,4.0,256,512,8192,32768,8960,2716.694,9461.214,5832.343,0.462
mixed,32,1,0.0312,4.0,256,2048,128,512,140,402.247,456.681,402.568,0.0059
mixed,32,1,0.0312,4.0,256,2048,512,2048,560,458.185,964.242,457.546,-0.0013
mixed,32,1,0.0312,4.0,256,2048,2048,8192,2240,1018.676,2717.974,1503.998,0.2856
mixed,32,1,0.0312,4.0,256,2048,8192,32768,8960,2938.459,9668.867,5811.894,0.4269
mixed,32,1,0.0312,4.0,256,8192,128,512,140,1252.601,1304.763,1248.697,-0.0748
mixed,32,1,0.0312,4.0,256,8192,512,2048,560,1307.867,1519.327,1300.09,-0.0368
mixed,32,1,0.0312,4.0,256,8192,2048,8192,2240,1539.523,3562.791,1517.473,-0.0109
mixed,32,1,0.0312,4.0,256,8192,8192,32768,8960,3793.644,10536.596,5818.87,0.3003
mixed,32,1,0.0312,4.0,256,20480,128,512,140,2942.939,3002.943,2947.675,0.0789
mixed,32,1,0.0312,4.0,256,20480,512,2048,560,3006.429,3217.122,2991.804,-0.0694
mixed,32,1,0.0312,4.0,256,20480,2048,8192,2240,3232.544,4106.515,3211.586,-0.024
mixed,32,1,0.0312,4.0,256,20480,8192,32768,8960,4225.206,12266.041,5834.261,0.2001
mixed,32,1,0.0312,4.0,1024,0,128,512,140,321.895,396.649,322.759,0.0116
mixed,32,1,0.0312,4.0,1024,0,512,2048,560,399.303,911.25,548.874,0.2922
mixed,32,1,0.0312,4.0,1024,0,2048,8192,2240,947.602,2679.512,1627.937,0.3928
mixed,32,1,0.0312,4.0,1024,0,8192,32768,8960,2896.058,9768.708,5997.529,0.4513
mixed,32,1,0.0312,4.0,1024,512,128,512,140,429.449,494.507,429.545,0.0015
mixed,32,1,0.0312,4.0,1024,512,512,2048,560,495.434,1012.404,585.997,0.1752
mixed,32,1,0.0312,4.0,1024,512,2048,8192,2240,1067.862,2826.264,1707.938,0.364
mixed,32,1,0.0312,4.0,1024,512,8192,32768,8960,3048.704,10058.061,6041.819,0.427
mixed,32,1,0.0312,4.0,1024,2048,128,512,140,698.222,827.28,700.814,0.0201
mixed,32,1,0.0312,4.0,1024,2048,512,2048,560,823.696,1133.079,834.961,0.0364
mixed,32,1,0.0312,4.0,1024,2048,2048,8192,2240,1166.137,3235.938,1872.007,0.341
mixed,32,1,0.0312,4.0,1024,2048,8192,32768,8960,3470.375,10459.893,6251.966,0.398
mixed,32,1,0.0312,4.0,1024,8192,128,512,140,1545.504,1754.914,1547.552,0.0098
mixed,32,1,0.0312,4.0,1024,8192,512,2048,560,1764.997,2482.451,1772.323,0.0102
mixed,32,1,0.0312,4.0,1024,8192,2048,8192,2240,2481.584,3711.179,2497.779,0.0132
mixed,32,1,0.0312,4.0,1024,8192,8192,32768,8960,3978.192,12086.324,7077.454,0.3822
mixed,32,1,0.0312,4.0,1024,20480,128,512,140,3238.467,3459.014,3255.425,0.0769
mixed,32,1,0.0312,4.0,1024,20480,512,2048,560,3463.974,4326.265,3470.661,0.0078
mixed,32,1,0.0312,4.0,1024,20480,2048,8192,2240,4408.921,5927.609,4348.535,-0.0398
mixed,32,1,0.0312,4.0,1024,20480,8192,32768,8960,5924.631,14187.614,7656.058,0.2095
mixed,32,1,0.0312,4.0,4096,0,128,512,140,1766.98,1835.205,1769.283,0.0338
mixed,32,1,0.0312,4.0,4096,0,512,2048,560,1834.916,2157.58,1844.581,0.03
mixed,32,1,0.0312,4.0,4096,0,2048,8192,2240,2202.38,4308.791,2786.457,0.2773
mixed,32,1,0.0312,4.0,4096,0,8192,32768,8960,4562.652,11593.576,7282.004,0.3868
mixed,32,1,0.0312,4.0,4096,512,128,512,140,2073.417,2142.443,2074.316,0.013
mixed,32,1,0.0312,4.0,4096,512,512,2048,560,2140.876,2445.65,2149.901,0.0296
mixed,32,1,0.0312,4.0,4096,512,2048,8192,2240,2475.122,4577.949,3017.662,0.258
mixed,32,1,0.0312,4.0,4096,512,8192,32768,8960,4843.842,11909.775,7573.403,0.3863
mixed,32,1,0.0312,4.0,4096,2048,128,512,140,3006.683,3072.991,3010.878,0.0633
mixed,32,1,0.0312,4.0,4096,2048,512,2048,560,3075.132,3334.02,3078.463,0.0129
mixed,32,1,0.0312,4.0,4096,2048,2048,8192,2240,3355.621,5335.756,3704.14,0.176
mixed,32,1,0.0312,4.0,4096,2048,8192,32768,8960,5605.042,12896.741,8541.676,0.4027
mixed,32,1,0.0312,4.0,4096,8192,128,512,140,6631.494,6644.297,6631.816,0.0252
mixed,32,1,0.0312,4.0,4096,8192,512,2048,560,6630.151,6674.728,6648.805,0.4185
mixed,32,1,0.0312,4.0,4096,8192,2048,8192,2240,6685.191,8345.48,6699.975,0.0089
mixed,32,1,0.0312,4.0,4096,8192,8192,32768,8960,8581.646,16991.607,11345.543,0.3286
mixed,32,1,0.0312,4.0,4096,20480,128,512,140,13392.078,13377.74,13377.489,
mixed,32,1,0.0312,4.0,4096,20480,512,2048,560,13366.991,13367.854,13374.578,8.7914
mixed,32,1,0.0312,4.0,4096,20480,2048,8192,2240,13384.335,14810.443,13367.378,-0.0119
mixed,32,1,0.0312,4.0,4096,20480,8192,32768,8960,15056.27,22413.03,16161.732,0.1503
mixed,32,1,0.0312,4.0,16384,0,128,512,140,19232.166,19312.394,19232.007,-0.002
mixed,32,1,0.0312,4.0,16384,0,512,2048,560,19299.529,19629.74,19307.396,0.0238
mixed,32,1,0.0312,4.0,16384,0,2048,8192,2240,19673.299,21137.804,19674.99,0.0012
mixed,32,1,0.0312,4.0,16384,0,8192,32768,8960,21403.22,29545.334,23439.483,0.2501
mixed,32,1,0.0312,4.0,16384,512,128,512,140,20304.063,20403.803,20306.554,0.025
mixed,32,1,0.0312,4.0,16384,512,512,2048,560,20390.048,20677.666,20414.687,0.0857
mixed,32,1,0.0312,4.0,16384,512,2048,8192,2240,20716.26,22192.417,20727.713,0.0078
mixed,32,1,0.0312,4.0,16384,512,8192,32768,8960,22458.532,30547.69,24469.874,0.2486
mixed,32,1,0.0312,4.0,16384,2048,128,512,140,23563.81,23602.782,23531.138,-0.8383
mixed,32,1,0.0312,4.0,16384,2048,512,2048,560,23617.379,23944.071,23629.951,0.0385
mixed,32,1,0.0312,4.0,16384,2048,2048,8192,2240,23957.452,25354.662,23986.309,0.0207
mixed,32,1,0.0312,4.0,16384,2048,8192,32768,8960,25616.171,33800.655,27498.063,0.2299
mixed,32,1,0.0312,4.0,16384,8192,128,512,140,36808.211,36904.651,35551.659,-13.0294
mixed,32,1,0.0312,4.0,16384,8192,512,2048,560,35704.094,33621.005,33189.384,
mixed,32,1,0.0312,4.0,16384,8192,2048,8192,2240,33299.685,35270.452,37126.132,1.9416
mixed,32,1,0.0312,4.0,16384,8192,8192,32768,8960,34987.758,42101.402,39931.302,0.6949
mixed,32,1,0.0312,4.0,16384,20480,128,512,140,63616.048,63732.21,55556.712,-69.3801
mixed,32,1,0.0312,4.0,16384,20480,512,2048,560,55772.172,55734.125,55559.982,
mixed,32,1,0.0312,4.0,16384,20480,2048,8192,2240,55532.426,56327.393,55787.218,0.3205
mixed,32,1,0.0312,4.0,16384,20480,8192,32768,8960,56867.434,62748.958,56610.687,-0.0437
mixed,32,1,0.0312,4.0,32768,0,128,512,140,63340.877,63455.209,63469.971,1.1291
mixed,32,1,0.0312,4.0,32768,0,512,2048,560,63516.559,63726.389,63578.777,0.2965
mixed,32,1,0.0312,4.0,32768,0,2048,8192,2240,63884.285,64877.362,64018.114,0.1348
mixed,32,1,0.0312,4.0,32768,0,8192,32768,8960,64932.404,71466.103,65246.393,0.0481
mixed,32,1,0.0312,4.0,32768,512,128,512,140,65234.362,65469.757,65295.933,0.2616
mixed,32,1,0.0312,4.0,32768,512,512,2048,560,65464.867,65662.563,65393.888,-0.359
mixed,32,1,0.0312,4.0,32768,512,2048,8192,2240,65660.459,66809.598,65661.8,0.0012
mixed,32,1,0.0312,4.0,32768,512,8192,32768,8960,67238.061,73317.86,67113.345,-0.0205
mixed,32,1,0.0312,4.0,32768,2048,128,512,140,70810.673,71178.93,71288.415,1.2973
mixed,32,1,0.0312,4.0,32768,2048,512,2048,560,71413.431,71271.094,71111.671,
mixed,32,1,0.0312,4.0,32768,2048,2048,8192,2240,71751.241,72481.565,71269.801,-0.6592
mixed,32,1,0.0312,4.0,32768,2048,8192,32768,8960,72618.615,78800.961,72741.508,0.0199
pure,32,2,0.0625,4.0,0,0,128,512,152,93.059,162.052,110.657,0.2551
pure,32,2,0.0625,4.0,0,0,512,2048,608,190.371,410.12,225.989,0.1621
pure,32,2,0.0625,4.0,0,0,2048,8192,2432,450.121,1325.691,672.721,0.2542
pure,32,2,0.0625,4.0,0,0,8192,32768,9728,1549.12,4985.544,2466.834,0.2671
mixed,32,2,0.0625,4.0,16,0,128,512,152,103.874,212.996,153.571,0.4554
mixed,32,2,0.0625,4.0,16,0,512,2048,608,219.173,648.108,423.401,0.4761
mixed,32,2,0.0625,4.0,16,0,2048,8192,2432,756.015,2385.939,1500.671,0.4569
mixed,32,2,0.0625,4.0,16,0,8192,32768,9728,2813.497,9316.543,5836.056,0.4648
mixed,32,2,0.0625,4.0,16,512,128,512,152,157.699,212.549,156.547,-0.021
mixed,32,2,0.0625,4.0,16,512,512,2048,608,218.979,646.765,424.361,0.4801
mixed,32,2,0.0625,4.0,16,512,2048,8192,2432,758.479,2390.546,1497.277,0.4527
mixed,32,2,0.0625,4.0,16,512,8192,32768,9728,2813.529,9330.815,5839.802,0.4643
mixed,32,2,0.0625,4.0,16,2048,128,512,152,368.935,422.825,367.72,-0.0225
mixed,32,2,0.0625,4.0,16,2048,512,2048,608,427.753,650.221,424.521,-0.0145
mixed,32,2,0.0625,4.0,16,2048,2048,8192,2432,757.552,2379.762,1502.655,0.4593
mixed,32,2,0.0625,4.0,16,2048,8192,32768,9728,2823.034,9351.167,5834.136,0.4613
mixed,32,2,0.0625,4.0,16,8192,128,512,152,1210.778,1265.561,1209.88,-0.0164
mixed,32,2,0.0625,4.0,16,8192,512,2048,608,1270.68,1497.726,1266.971,-0.0163
mixed,32,2,0.0625,4.0,16,8192,2048,8192,2432,1552.417,2388.019,1512.767,-0.0475
mixed,32,2,0.0625,4.0,16,8192,8192,32768,9728,2816.921,9356.32,5827.096,0.4603
mixed,32,2,0.0625,4.0,16,20480,128,512,152,2918.683,2956.988,2912.508,-0.1612
mixed,32,2,0.0625,4.0,16,20480,512,2048,608,2959.388,3182.753,2953.981,-0.0242
mixed,32,2,0.0625,4.0,16,20480,2048,8192,2432,3247.555,4109.683,3197.6,-0.0579
mixed,32,2,0.0625,4.0,16,20480,8192,32768,9728,4326.521,9377.76,5825.846,0.2968
mixed,32,2,0.0625,4.0,64,0,128,512,152,104.386,213.125,153.667,0.4532
mixed,32,2,0.0625,4.0,64,0,512,2048,608,219.939,650.255,424.713,0.4759
mixed,32,2,0.0625,4.0,64,0,2048,8192,2432,760.175,2382.964,1501.312,0.4567
mixed,32,2,0.0625,4.0,64,0,8192,32768,9728,2813.562,9342.078,5832.695,0.4625
mixed,32,2,0.0625,4.0,64,512,128,512,152,160.323,214.469,158.915,-0.026
mixed,32,2,0.0625,4.0,64,512,512,2048,608,219.779,649.23,429.448,0.4882
mixed,32,2,0.0625,4.0,64,512,2048,8192,2432,758.991,2390.224,1500.83,0.4548
mixed,32,2,0.0625,4.0,64,512,8192,32768,9728,2824.57,9388.544,5837.721,0.459
mixed,32,2,0.0625,4.0,64,2048,128,512,152,371.591,426.44,370.631,-0.0175
mixed,32,2,0.0625,4.0,64,2048,512,2048,608,432.489,652.494,427.402,-0.0231
mixed,32,2,0.0625,4.0,64,2048,2048,8192,2432,758.095,2390.033,1502.238,0.456
mixed,32,2,0.0625,4.0,64,2048,8192,32768,9728,2817.69,9384.415,5836.535,0.4597
mixed,32,2,0.0625,4.0,64,8192,128,512,152,1213.624,1269.689,1214.17,0.0097
mixed,32,2,0.0625,4.0,64,8192,512,2048,608,1274.843,1501.726,1270.171,-0.0206
mixed,32,2,0.0625,4.0,64,8192,2048,8192,2432,1556.705,2393.136,1511.23,-0.0544
mixed,32,2,0.0625,4.0,64,8192,8192,32768,9728,2834.17,9316.927,5835.19,0.4629
mixed,32,2,0.0625,4.0,64,20480,128,512,152,2919.004,2949.181,2922.107,0.1028
mixed,32,2,0.0625,4.0,64,20480,512,2048,608,2967.837,3186.338,2956.284,-0.0529
mixed,32,2,0.0625,4.0,64,20480,2048,8192,2432,3241.954,4112.436,3198.369,-0.0501
mixed,32,2,0.0625,4.0,64,20480,8192,32768,9728,4324.282,9358.816,5837.623,0.3006
mixed,32,2,0.0625,4.0,256,0,128,512,152,150.787,256.071,169.06,0.1736
mixed,32,2,0.0625,4.0,256,0,512,2048,608,259.877,680.782,431.657,0.4081
mixed,32,2,0.0625,4.0,256,0,2048,8192,2432,787.376,2397.489,1508.479,0.4479
mixed,32,2,0.0625,4.0,256,0,8192,32768,9728,2838.65,9390.016,5846.073,0.4591
mixed,32,2,0.0625,4.0,256,512,128,512,152,191.461,316.007,192.004,0.0044
mixed,32,2,0.0625,4.0,256,512,512,2048,608,321.8,765.487,436.265,0.258
mixed,32,2,0.0625,4.0,256,512,2048,8192,2432,872.978,2505.234,1502.689,0.3858
mixed,32,2,0.0625,4.0,256,512,8192,32768,9728,2934.396,9445.954,5850.489,0.4478
mixed,32,2,0.0625,4.0,256,2048,128,512,152,402.696,456.553,402.793,0.0018
mixed,32,2,0.0625,4.0,256,2048,512,2048,608,459.626,966.547,459.177,-0.0009
mixed,32,2,0.0625,4.0,256,2048,2048,8192,2432,1092.342,2720.438,1510.91,0.2571
mixed,32,2,0.0625,4.0,256,2048,8192,32768,9728,3146.849,9662.693,5854.681,0.4156
mixed,32,2,0.0625,4.0,256,8192,128,512,152,1246.104,1301.659,1248.38,0.041
mixed,32,2,0.0625,4.0,256,8192,512,2048,608,1306.779,1523.295,1303.803,-0.0137
mixed,32,2,0.0625,4.0,256,8192,2048,8192,2432,1575.616,3563.69,1521.537,-0.0272
mixed,32,2,0.0625,4.0,256,8192,8192,32768,9728,4011.249,10533.879,5833.943,0.2794
mixed,32,2,0.0625,4.0,256,20480,128,512,152,2948.38,2987.07,2952.38,0.1034
mixed,32,2,0.0625,4.0,256,20480,512,2048,608,3010.558,3219.426,2993.149,-0.0833
mixed,32,2,0.0625,4.0,256,20480,2048,8192,2432,3262.915,4110.131,3216.515,-0.0548
mixed,32,2,0.0625,4.0,256,20480,8192,32768,9728,4331.256,12258.714,5838.423,0.1901
mixed,32,2,0.0625,4.0,1024,0,128,512,152,321.99,396.936,324.103,0.0282
mixed,32,2,0.0625,4.0,1024,0,512,2048,608,401.865,911.794,556.11,0.3025
mixed,32,2,0.0625,4.0,1024,0,2048,8192,2432,1017.301,2673.461,1646.466,0.3799
mixed,32,2,0.0625,4.0,1024,0,8192,32768,9728,3108.64,9775.015,6057.629,0.4424
mixed,32,2,0.0625,4.0,1024,512,128,512,152,428.426,494.025,431.753,0.0507
mixed,32,2,0.0625,4.0,1024,512,512,2048,608,497.383,1012.788,607.5,0.2137
mixed,32,2,0.0625,4.0,1024,512,2048,8192,2432,1157.367,2824.184,1728.133,0.3424
mixed,32,2,0.0625,4.0,1024,512,8192,32768,9728,3280.483,10036.428,6123.038,0.4207
mixed,32,2,0.0625,4.0,1024,2048,128,512,152,700.271,821.936,707.31,0.0579
mixed,32,2,0.0625,4.0,1024,2048,512,2048,608,827.762,1132.634,840.209,0.0408
mixed,32,2,0.0625,4.0,1024,2048,2048,8192,2432,1232.216,3243.393,1894.503,0.3293
mixed,32,2,0.0625,4.0,1024,2048,8192,32768,9728,3695.917,10467.541,6316.673,0.387
mixed,32,2,0.0625,4.0,1024,8192,128,512,152,1541.984,1755.876,1554.463,0.0583
mixed,32,2,0.0625,4.0,1024,8192,512,2048,608,1766.308,2482.418,1796.163,0.0417
mixed,32,2,0.0625,4.0,1024,8192,2048,8192,2432,2515.699,3716.683,2508.755,-0.0058
mixed,32,2,0.0625,4.0,1024,8192,8192,32768,9728,4305.241,12078.934,7083.282,0.3574
mixed,32,2,0.0625,4.0,1024,20480,128,512,152,3240.546,3453.509,3251.106,0.0496
mixed,32,2,0.0625,4.0,1024,20480,512,2048,608,3460.422,4323.705,3499.815,0.0456
mixed,32,2,0.0625,4.0,1024,20480,2048,8192,2432,4544.957,5927.768,4403.419,-0.1024
mixed,32,2,0.0625,4.0,1024,20480,8192,32768,9728,5928.697,14187.937,8276.969,0.2843
mixed,32,2,0.0625,4.0,4096,0,128,512,152,1764.902,1830.532,1768.866,0.0604
mixed,32,2,0.0625,4.0,4096,0,512,2048,608,1839.879,2157.548,1852.519,0.0398
mixed,32,2,0.0625,4.0,4096,0,2048,8192,2432,2285.168,4310.169,2842.202,0.2751
mixed,32,2,0.0625,4.0,4096,0,8192,32768,9728,4806.723,11579.05,7418.392,0.3856
mixed,32,2,0.0625,4.0,4096,512,128,512,152,2074.252,2141.483,2076.588,0.0347
mixed,32,2,0.0625,4.0,4096,512,512,2048,608,2146.572,2442.033,2158.828,0.0415
mixed,32,2,0.0625,4.0,4096,512,2048,8192,2432,2554.291,4580.444,3081.664,0.2603
mixed,32,2,0.0625,4.0,4096,512,8192,32768,9728,5108.874,11918.644,7716.128,0.3829
mixed,32,2,0.0625,4.0,4096,2048,128,512,152,3006.044,3075.071,3014.91,0.1284
mixed,32,2,0.0625,4.0,4096,2048,512,2048,608,3077.599,3331.43,3086.238,0.034
mixed,32,2,0.0625,4.0,4096,2048,2048,8192,2432,3408.806,5333.421,3773.741,0.1896
mixed,32,2,0.0625,4.0,4096,2048,8192,32768,9728,5891.737,12896.583,8656.722,0.3947
mixed,32,2,0.0625,4.0,4096,8192,128,512,152,6636.361,6639.529,6633.51,-0.8999
mixed,32,2,0.0625,4.0,4096,8192,512,2048,608,6639.655,6677.673,6622.342,-0.4554
mixed,32,2,0.0625,4.0,4096,8192,2048,8192,2432,6736.618,8345.13,6712.427,-0.015
mixed,32,2,0.0625,4.0,4096,8192,8192,32768,9728,8826.61,16987.515,11454.825,0.322
mixed,32,2,0.0625,4.0,4096,20480,128,512,152,13363.764,13356.719,13389.552,
mixed,32,2,0.0625,4.0,4096,20480,512,2048,608,13399.187,13355.218,13378.129,
mixed,32,2,0.0625,4.0,4096,20480,2048,8192,2432,13369.169,14805.133,13368.239,-0.0006
mixed,32,2,0.0625,4.0,4096,20480,8192,32768,9728,15313.4,22420.331,16437.232,0.1581
mixed,32,2,0.0625,4.0,16384,0,128,512,152,19240.969,19296.522,19228.876,-0.2177
mixed,32,2,0.0625,4.0,16384,0,512,2048,608,19296.232,19607.629,19344.169,0.1539
mixed,32,2,0.0625,4.0,16384,0,2048,8192,2432,19710.519,21139.535,19700.502,-0.007
mixed,32,2,0.0625,4.0,16384,0,8192,32768,9728,21662.359,29540.122,23732.484,0.2628
mixed,32,2,0.0625,4.0,16384,512,128,512,152,20320.349,20391.746,20321.121,0.0108
mixed,32,2,0.0625,4.0,16384,512,512,2048,608,20399.196,20689.417,20419.553,0.0701
mixed,32,2,0.0625,4.0,16384,512,2048,8192,2432,20766.854,22190.984,20770.217,0.0024
mixed,32,2,0.0625,4.0,16384,512,8192,32768,9728,22723.411,30535.245,24759.928,0.2607
mixed,32,2,0.0625,4.0,16384,2048,128,512,152,23549.378,23621.378,23553.187,0.0529
mixed,32,2,0.0625,4.0,16384,2048,512,2048,608,23611.752,23943.595,23633.79,0.0664
mixed,32,2,0.0625,4.0,16384,2048,2048,8192,2432,24009.159,25351.941,24021.834,0.0094
mixed,32,2,0.0625,4.0,16384,2048,8192,32768,9728,25885.364,33803.922,27856.765,0.249
mixed,32,2,0.0625,4.0,16384,8192,128,512,152,36800.02,36932.955,36487.41,-2.3516
mixed,32,2,0.0625,4.0,16384,8192,512,2048,608,33714.577,33934.199,35184.744,6.6941
mixed,32,2,0.0625,4.0,16384,8192,2048,8192,2432,37135.132,38431.47,37159.994,0.0192
mixed,32,2,0.0625,4.0,16384,8192,8192,32768,9728,35154.253,40851.303,35348.465,0.0341
mixed,32,2,0.0625,4.0,16384,20480,128,512,152,63685.946,55645.336,55403.112,
mixed,32,2,0.0625,4.0,16384,20480,512,2048,608,55462.421,55514.173,55455.802,-0.1279
mixed,32,2,0.0625,4.0,16384,20480,2048,8192,2432,55532.922,56208.574,55370.83,-0.2399
mixed,32,2,0.0625,4.0,16384,20480,8192,32768,9728,56879.978,62888.808,64674.866,1.2972
mixed,32,2,0.0625,4.0,32768,0,128,512,152,63168.947,63132.024,62974.361,
mixed,32,2,0.0625,4.0,32768,0,512,2048,608,72276.372,63656.222,63116.981,
mixed,32,2,0.0625,4.0,32768,0,2048,8192,2432,63436.254,64778.036,63536.022,0.0744
mixed,32,2,0.0625,4.0,32768,0,8192,32768,9728,64742.647,71350.809,65278.046,0.081
mixed,32,2,0.0625,4.0,32768,512,128,512,152,65123.038,65501.958,65370.982,0.6543
mixed,32,2,0.0625,4.0,32768,512,512,2048,608,64990.146,65435.111,65266.345,0.6207
mixed,32,2,0.0625,4.0,32768,512,2048,8192,2432,65762.837,66577.058,65660.786,-0.1253
mixed,32,2,0.0625,4.0,32768,512,8192,32768,9728,67054.755,73163.788,67551.156,0.0813
mixed,32,2,0.0625,4.0,32768,2048,128,512,152,70884.355,70744.849,70866.925,
mixed,32,2,0.0625,4.0,32768,2048,512,2048,608,71035.654,71361.739,70939.33,-0.2954
mixed,32,2,0.0625,4.0,32768,2048,2048,8192,2432,71436.623,72491.102,71282.789,-0.1459
mixed,32,2,0.0625,4.0,32768,2048,8192,32768,9728,72674.505,78634.785,72971.847,0.0499
pure,32,3,0.0938,4.0,0,0,128,512,164,94.018,161.25,113.827,0.2946
pure,32,3,0.0938,4.0,0,0,512,2048,656,185.572,410.217,225.988,0.1799
pure,32,3,0.0938,4.0,0,0,2048,8192,2624,491.692,1326.107,674.382,0.2189
pure,32,3,0.0938,4.0,0,0,8192,32768,10496,1662.946,4987.496,2465.426,0.2414
mixed,32,3,0.0938,4.0,16,0,128,512,164,105.25,212.612,153.635,0.4507
mixed,32,3,0.0938,4.0,16,0,512,2048,656,251.749,647.501,421.64,0.4293
mixed,32,3,0.0938,4.0,16,0,2048,8192,2624,798.609,2394.386,1508.225,0.4447
mixed,32,3,0.0938,4.0,16,0,8192,32768,10496,3031.104,9417.379,5843.929,0.4404
mixed,32,3,0.0938,4.0,16,512,128,512,164,157.956,212.325,157.092,-0.0159
mixed,32,3,0.0938,4.0,16,512,512,2048,656,251.973,647.246,424.776,0.4372
mixed,32,3,0.0938,4.0,16,512,2048,8192,2624,796.689,2381.745,1503.871,0.4462
mixed,32,3,0.0938,4.0,16,512,8192,32768,10496,3042.588,9311.265,5841.112,0.4464
mixed,32,3,0.0938,4.0,16,2048,128,512,164,368.903,423.401,366.566,-0.0429
mixed,32,3,0.0938,4.0,16,2048,512,2048,656,444.138,651.085,424.296,-0.0959
mixed,32,3,0.0938,4.0,16,2048,2048,8192,2624,797.809,2388.947,1504.832,0.4444
mixed,32,3,0.0938,4.0,16,2048,8192,32768,10496,3032.575,9318.562,5841.721,0.4469
mixed,32,3,0.0938,4.0,16,8192,128,512,164,1215.963,1269.88,1211.448,-0.0837
mixed,32,3,0.0938,4.0,16,8192,512,2048,656,1288.283,1496.831,1265.915,-0.1073
mixed,32,3,0.0938,4.0,16,8192,2048,8192,2624,1577.92,2380.818,1516.608,-0.0764
mixed,32,3,0.0938,4.0,16,8192,8192,32768,10496,3032.799,9319.041,5866.2,0.4507
mixed,32,3,0.0938,4.0,16,20480,128,512,164,2917.693,2956.382,2918.619,0.0239
mixed,32,3,0.0938,4.0,16,20480,512,2048,656,2979.485,3186.05,2947.868,-0.1531
mixed,32,3,0.0938,4.0,16,20480,2048,8192,2624,3259.619,4102.485,3195.233,-0.0764
mixed,32,3,0.0938,4.0,16,20480,8192,32768,10496,4433.114,9358.049,5838.999,0.2855
mixed,32,3,0.0938,4.0,64,0,128,512,164,105.378,213.957,154.979,0.4568
mixed,32,3,0.0938,4.0,64,0,512,2048,656,252.068,648.076,424.138,0.4345
mixed,32,3,0.0938,4.0,64,0,2048,8192,2624,796.658,2385.425,1509.248,0.4485
mixed,32,3,0.0938,4.0,64,0,8192,32768,10496,3034.847,9317.824,5842.999,0.4469
mixed,32,3,0.0938,4.0,64,512,128,512,164,160.482,213.637,158.851,-0.0307
mixed,32,3,0.0938,4.0,64,512,512,2048,656,251.079,649.742,424.521,0.4351
